participant_number,group,lithuanian_word,english_word,trial_start,trial_end,JOL,response_time
4,a,kreida,chalk,2016-04-27 16:28:07,2016-04-27 16:28:19,50,11.86
4,a,mesa,meat,2016-04-27 16:28:20,2016-04-27 16:28:24,90,3.452
4,a,pastatas,building,2016-04-27 16:28:24,2016-04-27 16:28:28,11,3.949
4,a,muilas,soap,2016-04-27 16:28:29,2016-04-27 16:28:33,17,3.436
4,a,bugnas,drum,2016-04-27 16:28:33,2016-04-27 16:28:36,20,2.672
4,a,rusys,basement,2016-04-27 16:28:37,2016-04-27 16:28:41,48,3.733
4,a,nafta,oil,2016-04-27 16:28:41,2016-04-27 16:28:44,99,2.621
4,a,pupa,bean,2016-04-27 16:28:45,2016-04-27 16:28:48,100,3.088
4,a,mokykla,school,2016-04-27 16:28:49,2016-04-27 16:28:52,29,3.766
4,a,dirzas,belt,2016-04-27 16:28:53,2016-04-27 16:28:56,30,3.251
4,a,arbata,tea,2016-04-27 16:28:57,2016-04-27 16:28:59,70,2.007
4,a,smuikas,violin,2016-04-27 16:29:00,2016-04-27 16:29:05,15,4.462
4,a,traukinys,train,2016-04-27 16:29:05,2016-04-27 16:29:08,80,3.052
4,a,sausainis,cookie,2016-04-27 16:29:09,2016-04-27 16:29:15,61,5.359
4,a,purvas,dirt,2016-04-27 16:29:15,2016-04-27 16:29:27,41,11.354
4,a,kamuolys,ball,2016-04-27 16:29:27,2016-04-27 16:29:30,0,2.936
4,a,burna,mouth,2016-04-27 16:29:31,2016-04-27 16:29:34,65,2.937
4,a,kriaukle,sink,2016-04-27 16:29:35,2016-04-27 16:29:37,11,2.339
4,a,zele,jelly,2016-04-27 16:29:38,2016-04-27 16:29:43,98,4.646
4,a,daina,song,2016-04-27 16:29:44,2016-04-27 16:29:47,35,3.153
4,a,gelezis,iron,2016-04-27 16:29:47,2016-04-27 16:29:50,7,2.587
4,a,sesuo,sister,2016-04-27 16:29:51,2016-04-27 16:29:54,100,2.738
4,a,smegenys,brain,2016-04-27 16:29:54,2016-04-27 16:30:00,15,5.16
4,a,tiltas,bridge,2016-04-27 16:30:00,2016-04-27 16:30:03,16,2.804
4,a,kardas,sword,2016-04-27 16:30:04,2016-04-27 16:30:06,78,2.537
4,a,plyta,brick,2016-04-27 16:30:07,2016-04-27 16:30:11,6,3.285
4,a,lova,bed,2016-04-27 16:30:11,2016-04-27 16:30:14,20,2.755
4,a,kirvis,axe,2016-04-27 16:30:15,2016-04-27 16:30:18,1,3.152
4,a,upe,river,2016-04-27 16:30:19,2016-04-27 16:30:21,0,1.908
4,a,padazas,gravy,2016-04-27 16:30:22,2016-04-27 16:30:24,2,2.355
4,a,lietus,rain,2016-04-27 16:30:25,2016-04-27 16:30:29,50,4.082
4,a,kunigas,priest,2016-04-27 16:30:30,2016-04-27 16:30:32,50,2.173
4,a,knyga,book,2016-04-27 16:30:33,2016-04-27 16:30:36,64,2.937
4,a,miestas,city,2016-04-27 16:30:36,2016-04-27 16:30:40,2,3.965
4,a,varpas,bell,2016-04-27 16:30:41,2016-04-27 16:30:43,10,2.156
4,a,masina,car,2016-04-27 16:30:44,2016-04-27 16:30:47,4,2.555
4,a,pinigine,wallet,2016-04-27 16:30:47,2016-04-27 16:30:50,0,2.238
4,a,karalius,king,2016-04-27 16:30:50,2016-04-27 16:30:54,64,3.185
4,a,batas,shoe,2016-04-27 16:30:54,2016-04-27 16:30:57,50,2.589
4,a,akis,eye,2016-04-27 16:30:58,2016-04-27 16:31:00,91,2.357
4,a,laiptelis,stair,2016-04-27 16:31:01,2016-04-27 16:31:04,79,3.055
4,a,duona,bread,2016-04-27 16:31:05,2016-04-27 16:31:47,60,42.345
4,a,kumpis,ham,2016-04-27 16:31:48,2016-04-27 16:31:53,4,4.562
4,a,laikrodis,clock,2016-04-27 16:31:53,2016-04-27 16:31:55,10,2.007
4,a,vaistas,drug,2016-04-27 16:31:56,2016-04-27 16:32:00,80,3.651
