participant_number,group,lithuanian_word,english_word,trial_start,trial_end,JOL,response_time
15,c,kreida,chalk,2016-06-15 13:09:25,2016-06-15 13:09:36,97,10.931
15,c,mesa,meat,2016-06-15 13:09:36,2016-06-15 13:09:39,99,3.003
15,c,pastatas,building,2016-06-15 13:09:40,2016-06-15 13:09:50,89,10.107
15,c,muilas,soap,2016-06-15 13:09:51,2016-06-15 13:09:56,73,5.46
15,c,bugnas,drum,2016-06-15 13:09:57,2016-06-15 13:10:00,87,2.92
15,c,rusys,basement,2016-06-15 13:10:01,2016-06-15 13:10:05,51,4.032
15,c,nafta,oil,2016-06-15 13:10:06,2016-06-15 13:10:09,50,3.584
15,c,pupa,bean,2016-06-15 13:10:10,2016-06-15 13:10:15,95,5.029
15,c,mokykla,school,2016-06-15 13:10:16,2016-06-15 13:10:20,63,4.247
15,c,dirzas,belt,2016-06-15 13:10:21,2016-06-15 13:10:27,60,6.305
15,c,arbata,tea,2016-06-15 13:10:28,2016-06-15 13:10:31,74,3.236
15,c,smuikas,violin,2016-06-15 13:10:32,2016-06-15 13:10:35,46,3.251
15,c,traukinys,train,2016-06-15 13:10:36,2016-06-15 13:10:40,51,4.097
15,c,sausainis,cookie,2016-06-15 13:10:41,2016-06-15 13:10:46,89,4.729
15,c,purvas,dirt,2016-06-15 13:10:47,2016-06-15 13:10:51,72,3.85
15,c,kamuolys,ball,2016-06-15 13:10:51,2016-06-15 13:10:56,37,4.364
15,c,burna,mouth,2016-06-15 13:10:56,2016-06-15 13:11:00,55,3.616
15,c,kriaukle,sink,2016-06-15 13:11:01,2016-06-15 13:11:03,49,2.222
15,c,zele,jelly,2016-06-15 13:11:04,2016-06-15 13:11:09,89,4.91
15,c,daina,song,2016-06-15 13:11:10,2016-06-15 13:11:13,86,2.87
15,c,gelezis,iron,2016-06-15 13:11:13,2016-06-15 13:11:16,39,2.488
15,c,sesuo,sister,2016-06-15 13:11:17,2016-06-15 13:11:19,86,2.853
15,c,smegenys,brain,2016-06-15 13:11:20,2016-06-15 13:11:22,37,2.089
15,c,tiltas,bridge,2016-06-15 13:11:23,2016-06-15 13:11:26,84,2.471
15,c,kardas,sword,2016-06-15 13:11:26,2016-06-15 13:11:29,74,2.405
15,c,plyta,brick,2016-06-15 13:11:30,2016-06-15 13:11:33,44,3.268
15,c,lova,bed,2016-06-15 13:11:34,2016-06-15 13:11:36,85,2.241
15,c,kirvis,axe,2016-06-15 13:11:37,2016-06-15 13:11:40,55,3.6
15,c,upe,river,2016-06-15 13:11:41,2016-06-15 13:11:44,94,3.119
15,c,padazas,gravy,2016-06-15 13:11:45,2016-06-15 13:11:48,63,2.805
15,c,lietus,rain,2016-06-15 13:11:49,2016-06-15 13:11:53,35,4.115
15,c,kunigas,priest,2016-06-15 13:11:54,2016-06-15 13:12:00,31,6.09
15,c,knyga,book,2016-06-15 13:12:00,2016-06-15 13:12:03,34,2.455
15,c,miestas,city,2016-06-15 13:12:04,2016-06-15 13:12:08,28,3.916
15,c,varpas,bell,2016-06-15 13:12:08,2016-06-15 13:12:12,18,3.435
15,c,masina,car,2016-06-15 13:12:13,2016-06-15 13:12:16,72,3.568
15,c,pinigine,wallet,2016-06-15 13:12:17,2016-06-15 13:12:19,69,2.437
15,c,karalius,king,2016-06-15 13:12:20,2016-06-15 13:12:23,53,2.338
15,c,batas,shoe,2016-06-15 13:12:23,2016-06-15 13:12:26,49,2.356
15,c,akis,eye,2016-06-15 13:12:27,2016-06-15 13:12:31,53,4.879
15,c,laiptelis,stair,2016-06-15 13:12:32,2016-06-15 13:12:37,56,4.944
15,c,duona,bread,2016-06-15 13:12:38,2016-06-15 13:12:41,53,2.771
15,c,kumpis,ham,2016-06-15 13:12:42,2016-06-15 13:12:44,61,2.754
15,c,laikrodis,clock,2016-06-15 13:12:45,2016-06-15 13:12:48,49,3.069
15,c,vaistas,drug,2016-06-15 13:12:49,2016-06-15 13:12:52,39,3.235
