lithuanian_word,english_word_correct,english_word_response,trial_start,trial_end,participant_num,group
pastatas,building,building,2016-06-03 16:15:30,2016-06-03 16:15:39,9,C
mesa,meat,meat,2016-06-03 16:15:40,2016-06-03 16:15:44,9,C
bugnas,drum,drums,2016-06-03 16:15:44,2016-06-03 16:15:51,9,C
kreida,chalk,gravy,2016-06-03 16:15:51,2016-06-03 16:16:17,9,C
muilas,soap,food ... or if wrong, a sweet food,2016-06-03 16:16:18,9,C
rusys,basement,basement,2016-06-03 16:17:41,2016-06-03 16:17:45,9,C
mokykla,school,school,2016-06-03 16:17:45,2016-06-03 16:17:50,9,C
nafta,oil,oil,2016-06-03 16:17:51,2016-06-03 16:17:52,9,C
dirzas,belt,belt,2016-06-03 16:17:53,2016-06-03 16:18:05,9,C
pupa,bean,bean,2016-06-03 16:18:06,2016-06-03 16:18:08,9,C
traukinys,train,train,2016-06-03 16:18:08,2016-06-03 16:18:15,9,C
arbata,tea,tea,2016-06-03 16:18:16,2016-06-03 16:18:18,9,C
sausainis,cookie,gravy ... something brown and stick like, could be tree,2016-06-03 16:18:19,9,C
purvas,dirt,dirt,2016-06-03 16:20:16,2016-06-03 16:20:20,9,C
smuikas,violin,students ... person of some sort or something to do with food,2016-06-03 16:20:20,2016-06-03 16:21:12,9,C
zele,jelly,jelly,2016-06-03 16:21:13,2016-06-03 16:21:15,9,C
burna,mouth,plate ... or something inanimate like rock, something outside,2016-06-03 16:21:16,9,C
kriaukle,sink,sink,2016-06-03 16:22:43,2016-06-03 16:22:47,9,C
daina,song,song,2016-06-03 16:22:48,2016-06-03 16:22:50,9,C
kamuolys,ball,ball,2016-06-03 16:22:50,2016-06-03 16:22:54,9,C
sesuo,sister,sister,2016-06-03 16:22:55,2016-06-03 16:23:02,9,C
smegenys,brain,brain,2016-06-03 16:23:03,2016-06-03 16:23:06,9,C
gelezis,iron,iron,2016-06-03 16:23:07,2016-06-03 16:23:11,9,C
kardas,sword,swords,2016-06-03 16:23:12,2016-06-03 16:23:16,9,C
tiltas,bridge,wine ... drink or something purple, dark red or sweet,2016-06-03 16:23:17,9,C
lova,bed,bed,2016-06-03 16:24:13,2016-06-03 16:24:20,9,C
plyta,brick,drums,2016-06-03 16:24:21,2016-06-03 16:24:35,9,C
kirvis,axe,people, person of some sort or for some reason im thinking napkin, and seeing the color white,9,C
upe,river,river,2016-06-03 16:26:06,2016-06-03 16:26:08,9,C
padazas,gravy,shoe,2016-06-03 16:26:09,2016-06-03 16:26:20,9,C
kunigas,priest,preists,2016-06-03 16:26:20,2016-06-03 16:26:40,9,C
knyga,book,napkin ... or knife or something beginning with a d and im thinking dull,2016-06-03 16:26:41,2016-06-03 16:27:36,9,C
lietus,rain,rain,2016-06-03 16:27:37,2016-06-03 16:27:43,9,C
miestas,city,cities,2016-06-03 16:27:43,2016-06-03 16:27:53,9,C
varpas,bell,car ... or something purple or grape are things that come to mind or an item of some sort,2016-06-03 16:27:53,2016-06-03 16:29:58,9,C
batas,shoe,bell ... i think i remember that varpas was bell now...,2016-06-03 16:29:58,2016-06-03 16:31:07,9,C
karalius,king,king,2016-06-03 16:31:08,2016-06-03 16:31:15,9,C
masina,car,building, or tower or church,2016-06-03 16:31:16,9,C
pinigine,wallet,sweet or something sweet, jam,2016-06-03 16:31:45,9,C
akis,eye,eyes,2016-06-03 16:32:32,2016-06-03 16:32:39,9,C
laiptelis,stair,face, or head, or cloud,9,C
kumpis,ham,ham.        ...or cheese comes to mind also,2016-06-03 16:33:12,2016-06-03 16:33:52,9,C
laikrodis,clock,clock,2016-06-03 16:33:52,2016-06-03 16:33:56,9,C
duona,bread,bread,2016-06-03 16:33:57,2016-06-03 16:34:06,9,C
vaistas,drug,books... or students maybe... pretty unsure,2016-06-03 16:34:07,2016-06-03 16:34:51,9,C
