participant_number,group,lithuanian_word,english_word,trial_start,trial_end,JOL,response_time
8,c,kreida,chalk,2016-06-02 16:07:33,2016-06-02 16:07:58,100,25.673
8,c,mesa,meat,2016-06-02 16:07:59,2016-06-02 16:08:04,100,4.431
8,c,pastatas,building,2016-06-02 16:08:04,2016-06-02 16:08:07,100,2.388
8,c,muilas,soap,2016-06-02 16:08:08,2016-06-02 16:08:13,100,5.095
8,c,bugnas,drum,2016-06-02 16:08:13,2016-06-02 16:08:16,100,2.29
8,c,rusys,basement,2016-06-02 16:08:16,2016-06-02 16:08:20,100,3.019
8,c,nafta,oil,2016-06-02 16:08:20,2016-06-02 16:08:22,100,2.039
8,c,pupa,bean,2016-06-02 16:08:23,2016-06-02 16:08:25,100,2.258
8,c,mokykla,school,2016-06-02 16:08:26,2016-06-02 16:08:29,100,3.102
8,c,dirzas,belt,2016-06-02 16:08:30,2016-06-02 16:08:33,100,2.488
8,c,arbata,tea,2016-06-02 16:08:33,2016-06-02 16:08:36,100,2.257
8,c,smuikas,violin,2016-06-02 16:08:36,2016-06-02 16:08:40,100,3.782
8,c,traukinys,train,2016-06-02 16:08:41,2016-06-02 16:08:43,100,2.206
8,c,sausainis,cookie,2016-06-02 16:08:44,2016-06-02 16:08:47,100,2.621
8,c,purvas,dirt,2016-06-02 16:08:47,2016-06-02 16:08:51,100,3.516
8,c,kamuolys,ball,2016-06-02 16:08:52,2016-06-02 16:08:55,100,2.903
8,c,burna,mouth,2016-06-02 16:08:55,2016-06-02 16:08:59,100,3.518
8,c,kriaukle,sink,2016-06-02 16:09:00,2016-06-02 16:09:02,100,2.356
8,c,zele,jelly,2016-06-02 16:09:03,2016-06-02 16:09:05,100,1.957
8,c,daina,song,2016-06-02 16:09:06,2016-06-02 16:09:08,100,2.687
8,c,gelezis,iron,2016-06-02 16:09:09,2016-06-02 16:09:13,100,3.717
8,c,sesuo,sister,2016-06-02 16:09:14,2016-06-02 16:09:19,100,5.193
8,c,smegenys,brain,2016-06-02 16:09:20,2016-06-02 16:09:22,100,2.388
8,c,tiltas,bridge,2016-06-02 16:09:23,2016-06-02 16:09:25,100,2.389
8,c,kardas,sword,2016-06-02 16:09:26,2016-06-02 16:09:29,100,2.788
8,c,plyta,brick,2016-06-02 16:09:30,2016-06-02 16:09:34,100,4.309
8,c,lova,bed,2016-06-02 16:09:35,2016-06-02 16:09:37,100,2.688
8,c,kirvis,axe,2016-06-02 16:09:38,2016-06-02 16:09:44,100,5.509
8,c,upe,river,2016-06-02 16:09:45,2016-06-02 16:09:48,100,3.385
8,c,padazas,gravy,2016-06-02 16:09:49,2016-06-02 16:09:52,100,3.667
8,c,lietus,rain,2016-06-02 16:09:53,2016-06-02 16:09:56,100,2.754
8,c,kunigas,priest,2016-06-02 16:09:57,2016-06-02 16:10:01,100,4.08
8,c,knyga,book,2016-06-02 16:10:02,2016-06-02 16:10:04,100,2.654
8,c,miestas,city,2016-06-02 16:10:05,2016-06-02 16:10:08,100,2.639
8,c,varpas,bell,2016-06-02 16:10:09,2016-06-02 16:10:13,100,4.415
8,c,masina,car,2016-06-02 16:10:14,2016-06-02 16:10:18,100,4.48
8,c,pinigine,wallet,2016-06-02 16:10:19,2016-06-02 16:10:27,100,7.966
8,c,karalius,king,2016-06-02 16:10:28,2016-06-02 16:10:33,100,4.96
8,c,batas,shoe,2016-06-02 16:10:34,2016-06-02 16:10:35,100,1.758
8,c,akis,eye,2016-06-02 16:10:36,2016-06-02 16:10:38,100,2.124
8,c,laiptelis,stair,2016-06-02 16:10:39,2016-06-02 16:10:41,100,2.155
8,c,duona,bread,2016-06-02 16:10:42,2016-06-02 16:10:45,100,3.401
8,c,kumpis,ham,2016-06-02 16:10:46,2016-06-02 16:10:49,100,2.869
8,c,laikrodis,clock,2016-06-02 16:10:50,2016-06-02 16:11:01,100,10.921
8,c,vaistas,drug,2016-06-02 16:11:02,2016-06-02 16:11:07,100,5.093
