participant_number,group,lithuanian_word,english_word,trial_start,trial_end,JOL,response_time
29,h,kreida,chalk,2016-12-06 15:54:08,2016-12-06 15:54:15,76,6.781
29,h,mesa,meat,2016-12-06 15:54:15,2016-12-06 15:54:18,84,2.854
29,h,pastatas,building,2016-12-06 15:54:19,2016-12-06 15:54:23,68,3.533
29,h,muilas,soap,2016-12-06 15:54:23,2016-12-06 15:54:25,19,2.075
29,h,bugnas,drum,2016-12-06 15:54:26,2016-12-06 15:54:29,36,2.654
29,h,rusys,basement,2016-12-06 15:54:30,2016-12-06 15:54:34,71,4.065
29,h,nafta,oil,2016-12-06 15:54:35,2016-12-06 15:54:36,16,1.874
29,h,pupa,bean,2016-12-06 15:54:37,2016-12-06 15:54:40,92,3.104
29,h,mokykla,school,2016-12-06 15:54:41,2016-12-06 15:54:45,84,3.451
29,h,dirzas,belt,2016-12-06 15:54:45,2016-12-06 15:54:48,22,3.036
29,h,arbata,tea,2016-12-06 15:54:49,2016-12-06 15:54:51,86,2.024
29,h,smuikas,violin,2016-12-06 15:54:52,2016-12-06 15:54:54,22,2.089
29,h,traukinys,train,2016-12-06 15:54:55,2016-12-06 15:55:01,69,5.992
29,h,sausainis,cookie,2016-12-06 15:55:02,2016-12-06 15:55:04,84,2.04
29,h,purvas,dirt,2016-12-06 15:55:05,2016-12-06 15:55:07,89,2.19
29,h,kamuolys,ball,2016-12-06 15:55:08,2016-12-06 15:55:10,26,2.62
29,h,burna,mouth,2016-12-06 15:55:11,2016-12-06 15:55:13,64,2.173
29,h,kriaukle,sink,2016-12-06 15:55:14,2016-12-06 15:55:24,33,10.092
29,h,zele,jelly,2016-12-06 15:55:25,2016-12-06 15:55:28,89,3.567
29,h,daina,song,2016-12-06 15:55:29,2016-12-06 15:55:31,88,2.142
29,h,gelezis,iron,2016-12-06 15:55:32,2016-12-06 15:55:34,21,2.373
29,h,sesuo,sister,2016-12-06 15:55:35,2016-12-06 15:55:38,91,2.737
29,h,smegenys,brain,2016-12-06 15:55:39,2016-12-06 15:55:41,15,2.173
29,h,tiltas,bridge,2016-12-06 15:55:42,2016-12-06 15:55:44,53,2.306
29,h,kardas,sword,2016-12-06 15:55:45,2016-12-06 15:55:47,24,1.957
29,h,plyta,brick,2016-12-06 15:55:48,2016-12-06 15:55:50,13,1.974
29,h,lova,bed,2016-12-06 15:55:50,2016-12-06 15:55:52,84,2.024
29,h,kirvis,axe,2016-12-06 15:55:53,2016-12-06 15:55:55,88,2.073
29,h,upe,river,2016-12-06 15:55:56,2016-12-06 15:55:58,73,2.091
29,h,padazas,gravy,2016-12-06 15:55:59,2016-12-06 15:56:02,64,3.152
29,h,lietus,rain,2016-12-06 15:56:03,2016-12-06 15:56:05,63,2.34
29,h,kunigas,priest,2016-12-06 15:56:06,2016-12-06 15:56:08,23,1.924
29,h,knyga,book,2016-12-06 15:56:09,2016-12-06 15:56:11,73,1.991
29,h,miestas,city,2016-12-06 15:56:12,2016-12-06 15:56:14,87,2.606
29,h,varpas,bell,2016-12-06 15:56:15,2016-12-06 15:56:19,62,3.983
29,h,masina,car,2016-12-06 15:56:20,2016-12-06 15:56:25,39,5.31
29,h,pinigine,wallet,2016-12-06 15:56:26,2016-12-06 15:56:29,55,2.703
29,h,karalius,king,2016-12-06 15:56:29,2016-12-06 15:56:31,67,2.007
29,h,batas,shoe,2016-12-06 15:56:32,2016-12-06 15:56:36,83,3.452
29,h,akis,eye,2016-12-06 15:56:36,2016-12-06 15:56:39,76,3.054
29,h,laiptelis,stair,2016-12-06 15:56:40,2016-12-06 15:56:44,9,3.533
29,h,duona,bread,2016-12-06 15:56:45,2016-12-06 15:56:47,15,2.173
29,h,kumpis,ham,2016-12-06 15:56:48,2016-12-06 15:56:50,36,2.306
29,h,laikrodis,clock,2016-12-06 15:56:51,2016-12-06 15:56:54,61,2.869
29,h,vaistas,drug,2016-12-06 15:56:54,2016-12-06 15:57:00,6,5.625
