participant_number,group,lithuanian_word,english_word,trial_start,trial_end,JOL,response_time
6,c,kreida,chalk,2016-05-31 15:39:13,2016-05-31 15:39:18,100,4.972
6,c,mesa,meat,2016-05-31 15:39:19,2016-05-31 15:39:21,100,2.572
6,c,pastatas,building,2016-05-31 15:39:22,2016-05-31 15:39:24,100,1.855
6,c,muilas,soap,2016-05-31 15:39:25,2016-05-31 15:39:28,100,3.452
6,c,bugnas,drum,2016-05-31 15:39:29,2016-05-31 15:39:32,100,3.153
6,c,rusys,basement,2016-05-31 15:39:33,2016-05-31 15:39:36,100,2.953
6,c,nafta,oil,2016-05-31 15:39:37,2016-05-31 15:39:42,100,5.941
6,c,pupa,bean,2016-05-31 15:39:43,2016-05-31 15:39:46,100,2.954
6,c,mokykla,school,2016-05-31 15:39:47,2016-05-31 15:39:55,60,8.381
6,c,dirzas,belt,2016-05-31 15:39:56,2016-05-31 15:40:01,96,5.243
6,c,arbata,tea,2016-05-31 15:40:02,2016-05-31 15:40:05,100,3.071
6,c,smuikas,violin,2016-05-31 15:40:06,2016-05-31 15:40:10,100,4.081
6,c,traukinys,train,2016-05-31 15:40:11,2016-05-31 15:40:15,100,4.198
6,c,sausainis,cookie,2016-05-31 15:40:16,2016-05-31 15:40:18,100,2.338
6,c,purvas,dirt,2016-05-31 15:40:19,2016-05-31 15:40:22,100,2.506
6,c,kamuolys,ball,2016-05-31 15:40:22,2016-05-31 15:40:25,100,2.422
6,c,burna,mouth,2016-05-31 15:40:26,2016-05-31 15:40:28,100,2.09
6,c,kriaukle,sink,2016-05-31 15:40:29,2016-05-31 15:40:35,97,6.656
6,c,zele,jelly,2016-05-31 15:40:36,2016-05-31 15:40:39,100,2.605
6,c,daina,song,2016-05-31 15:40:39,2016-05-31 15:40:45,100,5.559
6,c,gelezis,iron,2016-05-31 15:40:46,2016-05-31 15:41:02,70,16.318
6,c,sesuo,sister,2016-05-31 15:41:03,2016-05-31 15:41:06,100,3.584
6,c,smegenys,brain,2016-05-31 15:41:07,2016-05-31 15:41:12,100,4.364
6,c,tiltas,bridge,2016-05-31 15:41:12,2016-05-31 15:41:16,100,3.432
6,c,kardas,sword,2016-05-31 15:41:17,2016-05-31 15:41:21,90,4.314
6,c,plyta,brick,2016-05-31 15:41:22,2016-05-31 15:41:25,100,3.402
6,c,lova,bed,2016-05-31 15:41:26,2016-05-31 15:41:29,100,2.573
6,c,kirvis,axe,2016-05-31 15:41:29,2016-05-31 15:41:35,100,5.56
6,c,upe,river,2016-05-31 15:41:36,2016-05-31 15:41:37,100,1.71
6,c,padazas,gravy,2016-05-31 15:41:38,2016-05-31 15:41:42,90,4.131
6,c,lietus,rain,2016-05-31 15:41:43,2016-05-31 15:41:47,93,3.999
6,c,kunigas,priest,2016-05-31 15:41:48,2016-05-31 15:41:53,95,5.442
6,c,knyga,book,2016-05-31 15:41:54,2016-05-31 15:41:58,90,4.0
6,c,miestas,city,2016-05-31 15:41:59,2016-05-31 15:42:11,51,12.166
6,c,varpas,bell,2016-05-31 15:42:12,2016-05-31 15:42:16,99,4.265
6,c,masina,car,2016-05-31 15:42:17,2016-05-31 15:42:21,100,3.501
6,c,pinigine,wallet,2016-05-31 15:42:21,2016-05-31 15:42:26,100,4.396
6,c,karalius,king,2016-05-31 15:42:26,2016-05-31 15:42:36,50,9.012
6,c,batas,shoe,2016-05-31 15:42:36,2016-05-31 15:42:38,100,2.174
6,c,akis,eye,2016-05-31 15:42:39,2016-05-31 15:42:42,100,2.738
6,c,laiptelis,stair,2016-05-31 15:42:43,2016-05-31 15:42:46,90,3.516
6,c,duona,bread,2016-05-31 15:42:47,2016-05-31 15:42:49,99,2.007
6,c,kumpis,ham,2016-05-31 15:42:50,2016-05-31 15:42:52,94,2.339
6,c,laikrodis,clock,2016-05-31 15:42:53,2016-05-31 15:42:59,100,6.223
6,c,vaistas,drug,2016-05-31 15:43:00,2016-05-31 15:43:03,100,2.871
