participant_number,group,lithuanian_word,english_word,trial_start,trial_end,JOL,response_time
43,c,kreida,chalk,2017-03-29 17:44:57,2017-03-29 17:45:02,69,4.324
43,c,mesa,meat,2017-03-29 17:45:03,2017-03-29 17:45:05,100,2.374
43,c,pastatas,building,2017-03-29 17:45:06,2017-03-29 17:45:08,43,2.503
43,c,muilas,soap,2017-03-29 17:45:09,2017-03-29 17:45:13,46,4.182
43,c,bugnas,drum,2017-03-29 17:45:14,2017-03-29 17:45:16,91,2.456
43,c,rusys,basement,2017-03-29 17:45:17,2017-03-29 17:45:20,55,2.423
43,c,nafta,oil,2017-03-29 17:45:20,2017-03-29 17:45:22,76,1.99
43,c,pupa,bean,2017-03-29 17:45:23,2017-03-29 17:45:26,51,2.522
43,c,mokykla,school,2017-03-29 17:45:27,2017-03-29 17:45:28,59,1.094
43,c,dirzas,belt,2017-03-29 17:45:28,2017-03-29 17:45:30,85,1.425
43,c,arbata,tea,2017-03-29 17:45:31,2017-03-29 17:45:33,93,2.44
43,c,smuikas,violin,2017-03-29 17:45:34,2017-03-29 17:45:35,91,1.392
43,c,traukinys,train,2017-03-29 17:45:36,2017-03-29 17:45:37,77,1.125
43,c,sausainis,cookie,2017-03-29 17:45:38,2017-03-29 17:45:39,79,1.026
43,c,purvas,dirt,2017-03-29 17:45:40,2017-03-29 17:45:41,76,1.061
43,c,kamuolys,ball,2017-03-29 17:45:42,2017-03-29 17:45:43,78,1.493
43,c,burna,mouth,2017-03-29 17:45:44,2017-03-29 17:45:45,79,1.078
43,c,kriaukle,sink,2017-03-29 17:45:46,2017-03-29 17:45:47,100,1.442
43,c,zele,jelly,2017-03-29 17:45:48,2017-03-29 17:45:52,97,3.483
43,c,daina,song,2017-03-29 17:45:52,2017-03-29 17:45:55,100,2.092
43,c,gelezis,iron,2017-03-29 17:45:55,2017-03-29 17:45:57,77,1.526
43,c,sesuo,sister,2017-03-29 17:45:58,2017-03-29 17:45:59,90,1.126
43,c,smegenys,brain,2017-03-29 17:46:00,2017-03-29 17:46:01,82,1.061
43,c,tiltas,bridge,2017-03-29 17:46:01,2017-03-29 17:46:04,64,2.405
43,c,kardas,sword,2017-03-29 17:46:05,2017-03-29 17:46:07,85,1.99
43,c,plyta,brick,2017-03-29 17:46:07,2017-03-29 17:46:09,84,1.574
43,c,lova,bed,2017-03-29 17:46:10,2017-03-29 17:46:12,100,2.323
43,c,kirvis,axe,2017-03-29 17:46:13,2017-03-29 17:46:14,87,0.776
43,c,upe,river,2017-03-29 17:46:14,2017-03-29 17:46:16,83,1.178
43,c,padazas,gravy,2017-03-29 17:46:16,2017-03-29 17:46:17,80,0.745
43,c,lietus,rain,2017-03-29 17:46:18,2017-03-29 17:46:19,76,1.011
43,c,kunigas,priest,2017-03-29 17:46:20,2017-03-29 17:46:21,40,1.092
43,c,knyga,book,2017-03-29 17:46:22,2017-03-29 17:46:23,38,0.945
43,c,miestas,city,2017-03-29 17:46:23,2017-03-29 17:46:25,95,1.741
43,c,varpas,bell,2017-03-29 17:46:26,2017-03-29 17:46:28,40,2.339
43,c,masina,car,2017-03-29 17:46:29,2017-03-29 17:46:31,75,2.025
43,c,pinigine,wallet,2017-03-29 17:46:32,2017-03-29 17:46:33,43,1.359
43,c,karalius,king,2017-03-29 17:46:34,2017-03-29 17:46:35,58,1.309
43,c,batas,shoe,2017-03-29 17:46:36,2017-03-29 17:46:37,64,0.978
43,c,akis,eye,2017-03-29 17:46:38,2017-03-29 17:46:39,78,0.996
43,c,laiptelis,stair,2017-03-29 17:46:40,2017-03-29 17:46:40,81,0.675
43,c,duona,bread,2017-03-29 17:46:41,2017-03-29 17:46:42,78,0.762
43,c,kumpis,ham,2017-03-29 17:46:43,2017-03-29 17:46:44,74,0.696
43,c,laikrodis,clock,2017-03-29 17:46:44,2017-03-29 17:46:45,80,0.628
43,c,vaistas,drug,2017-03-29 17:46:46,2017-03-29 17:46:46,70,0.627
