participant_number,group,lithuanian_word,english_word,trial_start,trial_end,JOL,response_time
20,a,kreida,chalk,2016-09-15 13:48:48,2016-09-15 13:48:55,75,7.113
20,a,mesa,meat,2016-09-15 13:48:56,2016-09-15 13:49:04,80,8.632
20,a,pastatas,building,2016-09-15 13:49:05,2016-09-15 13:49:10,50,4.978
20,a,muilas,soap,2016-09-15 13:49:11,2016-09-15 13:49:13,50,2.042
20,a,bugnas,drum,2016-09-15 13:49:14,2016-09-15 13:49:17,80,3.435
20,a,rusys,basement,2016-09-15 13:49:18,2016-09-15 13:49:23,80,5.078
20,a,nafta,oil,2016-09-15 13:49:24,2016-09-15 13:49:26,80,2.255
20,a,pupa,bean,2016-09-15 13:49:27,2016-09-15 13:49:31,100,4.547
20,a,mokykla,school,2016-09-15 13:49:32,2016-09-15 13:49:36,80,3.518
20,a,dirzas,belt,2016-09-15 13:49:36,2016-09-15 13:49:39,80,2.221
20,a,arbata,tea,2016-09-15 13:49:39,2016-09-15 13:49:42,100,2.771
20,a,smuikas,violin,2016-09-15 13:49:43,2016-09-15 13:49:48,75,4.512
20,a,traukinys,train,2016-09-15 13:49:48,2016-09-15 13:49:52,100,3.451
20,a,sausainis,cookie,2016-09-15 13:49:53,2016-09-15 13:49:59,75,6.92
20,a,purvas,dirt,2016-09-15 13:50:00,2016-09-15 13:50:02,75,2.057
20,a,kamuolys,ball,2016-09-15 13:50:03,2016-09-15 13:50:06,50,2.471
20,a,burna,mouth,2016-09-15 13:50:06,2016-09-15 13:50:09,75,2.638
20,a,kriaukle,sink,2016-09-15 13:50:10,2016-09-15 13:50:12,75,2.007
20,a,zele,jelly,2016-09-15 13:50:13,2016-09-15 13:50:15,100,2.62
20,a,daina,song,2016-09-15 13:50:16,2016-09-15 13:50:18,100,1.991
20,a,gelezis,iron,2016-09-15 13:50:19,2016-09-15 13:50:21,75,2.489
20,a,sesuo,sister,2016-09-15 13:50:22,2016-09-15 13:50:27,80,5.078
20,a,smegenys,brain,2016-09-15 13:50:28,2016-09-15 13:50:35,74,7.219
20,a,tiltas,bridge,2016-09-15 13:50:36,2016-09-15 13:50:41,80,4.777
20,a,kardas,sword,2016-09-15 13:50:42,2016-09-15 13:50:44,80,1.94
20,a,plyta,brick,2016-09-15 13:50:44,2016-09-15 13:50:48,75,3.269
20,a,lova,bed,2016-09-15 13:50:48,2016-09-15 13:50:51,100,2.407
20,a,kirvis,axe,2016-09-15 13:50:52,2016-09-15 13:50:54,80,2.308
20,a,upe,river,2016-09-15 13:50:55,2016-09-15 13:50:57,80,2.207
20,a,padazas,gravy,2016-09-15 13:50:58,2016-09-15 13:51:00,50,2.67
20,a,lietus,rain,2016-09-15 13:51:01,2016-09-15 13:51:05,100,3.833
20,a,kunigas,priest,2016-09-15 13:51:06,2016-09-15 13:51:10,50,3.916
20,a,knyga,book,2016-09-15 13:51:11,2016-09-15 13:51:14,80,3.418
20,a,miestas,city,2016-09-15 13:51:15,2016-09-15 13:51:18,75,3.6
20,a,varpas,bell,2016-09-15 13:51:19,2016-09-15 13:51:21,75,2.339
20,a,masina,car,2016-09-15 13:51:22,2016-09-15 13:51:25,75,2.937
20,a,pinigine,wallet,2016-09-15 13:51:26,2016-09-15 13:51:29,100,2.487
20,a,karalius,king,2016-09-15 13:51:29,2016-09-15 13:51:32,80,3.119
20,a,batas,shoe,2016-09-15 13:51:33,2016-09-15 13:51:37,80,3.899
20,a,akis,eye,2016-09-15 13:51:38,2016-09-15 13:51:40,80,2.041
20,a,laiptelis,stair,2016-09-15 13:51:41,2016-09-15 13:51:42,80,1.26
20,a,duona,bread,2016-09-15 13:51:43,2016-09-15 13:51:46,100,3.104
20,a,kumpis,ham,2016-09-15 13:51:47,2016-09-15 13:51:49,80,2.008
20,a,laikrodis,clock,2016-09-15 13:51:50,2016-09-15 13:51:55,80,5.442
20,a,vaistas,drug,2016-09-15 13:51:56,2016-09-15 13:52:01,80,5.576
