participant_number,group,lithuanian_word,english_word,trial_start,trial_end,JOL,response_time
48,f,kreida,chalk,2017-04-04 14:02:30,2017-04-04 14:02:34,7,3.842
48,f,mesa,meat,2017-04-04 14:02:35,2017-04-04 14:02:39,68,3.468
48,f,pastatas,building,2017-04-04 14:02:39,2017-04-04 14:02:42,26,2.189
48,f,muilas,soap,2017-04-04 14:02:42,2017-04-04 14:02:44,7,1.958
48,f,bugnas,drum,2017-04-04 14:02:45,2017-04-04 14:02:48,44,2.605
48,f,rusys,basement,2017-04-04 14:02:48,2017-04-04 14:02:53,13,4.065
48,f,nafta,oil,2017-04-04 14:02:53,2017-04-04 14:02:56,16,2.14
48,f,pupa,bean,2017-04-04 14:02:56,2017-04-04 14:02:58,14,1.659
48,f,mokykla,school,2017-04-04 14:02:59,2017-04-04 14:03:01,25,2.106
48,f,dirzas,belt,2017-04-04 14:03:02,2017-04-04 14:03:05,20,3.268
48,f,arbata,tea,2017-04-04 14:03:06,2017-04-04 14:03:07,19,1.626
48,f,smuikas,violin,2017-04-04 14:03:08,2017-04-04 14:03:11,42,2.54
48,f,traukinys,train,2017-04-04 14:03:11,2017-04-04 14:03:13,48,1.79
48,f,sausainis,cookie,2017-04-04 14:03:14,2017-04-04 14:03:15,29,1.275
48,f,purvas,dirt,2017-04-04 14:03:16,2017-04-04 14:03:18,21,1.492
48,f,kamuolys,ball,2017-04-04 14:03:18,2017-04-04 14:03:19,28,0.961
48,f,burna,mouth,2017-04-04 14:03:20,2017-04-04 14:03:21,24,0.994
48,f,kriaukle,sink,2017-04-04 14:03:22,2017-04-04 14:03:23,14,1.16
48,f,zele,jelly,2017-04-04 14:03:24,2017-04-04 14:03:26,9,1.541
48,f,daina,song,2017-04-04 14:03:26,2017-04-04 14:03:28,18,1.309
48,f,gelezis,iron,2017-04-04 14:03:28,2017-04-04 14:03:30,9,1.426
48,f,sesuo,sister,2017-04-04 14:03:31,2017-04-04 14:03:36,38,5.659
48,f,smegenys,brain,2017-04-04 14:03:37,2017-04-04 14:03:42,12,5.011
48,f,tiltas,bridge,2017-04-04 14:03:43,2017-04-04 14:03:46,20,3.268
48,f,kardas,sword,2017-04-04 14:03:47,2017-04-04 14:03:49,10,1.858
48,f,plyta,brick,2017-04-04 14:03:50,2017-04-04 14:03:51,11,1.559
48,f,lova,bed,2017-04-04 14:03:52,2017-04-04 14:03:54,23,1.562
48,f,kirvis,axe,2017-04-04 14:03:54,2017-04-04 14:03:56,26,1.227
48,f,upe,river,2017-04-04 14:03:56,2017-04-04 14:03:58,27,1.443
48,f,padazas,gravy,2017-04-04 14:03:59,2017-04-04 14:04:00,30,1.626
48,f,lietus,rain,2017-04-04 14:04:01,2017-04-04 14:04:05,13,4.199
48,f,kunigas,priest,2017-04-04 14:04:06,2017-04-04 14:04:08,22,1.525
48,f,knyga,book,2017-04-04 14:04:08,2017-04-04 14:04:10,28,1.744
48,f,miestas,city,2017-04-04 14:04:11,2017-04-04 14:04:13,19,1.94
48,f,varpas,bell,2017-04-04 14:04:14,2017-04-04 14:04:17,11,3.685
48,f,masina,car,2017-04-04 14:04:18,2017-04-04 14:04:20,18,1.609
48,f,pinigine,wallet,2017-04-04 14:04:21,2017-04-04 14:04:23,22,2.504
48,f,karalius,king,2017-04-04 14:04:24,2017-04-04 14:04:26,19,2.123
48,f,batas,shoe,2017-04-04 14:04:27,2017-04-04 14:04:29,19,2.09
48,f,akis,eye,2017-04-04 14:04:30,2017-04-04 14:04:35,20,5.278
48,f,laiptelis,stair,2017-04-04 14:04:36,2017-04-04 14:04:37,13,1.159
48,f,duona,bread,2017-04-04 14:04:38,2017-04-04 14:04:39,19,1.36
48,f,kumpis,ham,2017-04-04 14:04:40,2017-04-04 14:04:41,18,1.658
48,f,laikrodis,clock,2017-04-04 14:04:42,2017-04-04 14:04:43,17,1.109
48,f,vaistas,drug,2017-04-04 14:04:44,2017-04-04 14:04:45,13,0.895
