participant_number,group,lithuanian_word,english_word,trial_start,trial_end,JOL,response_time
3,c,kreida,chalk,2016-05-16 17:03:47,2016-05-16 17:04:05,40,17.721
3,c,mesa,meat,2016-05-16 17:04:06,2016-05-16 17:04:09,98,3.419
3,c,pastatas,building,2016-05-16 17:04:10,2016-05-16 17:04:14,9,3.417
3,c,muilas,soap,2016-05-16 17:04:14,2016-05-16 17:04:19,9,4.547
3,c,bugnas,drum,2016-05-16 17:04:20,2016-05-16 17:04:24,10,4.067
3,c,rusys,basement,2016-05-16 17:04:25,2016-05-16 17:04:30,10,5.161
3,c,nafta,oil,2016-05-16 17:04:30,2016-05-16 17:04:38,29,7.816
3,c,pupa,bean,2016-05-16 17:04:39,2016-05-16 17:04:42,100,2.822
3,c,mokykla,school,2016-05-16 17:04:43,2016-05-16 17:04:48,9,5.11
3,c,dirzas,belt,2016-05-16 17:04:49,2016-05-16 17:04:54,9,4.994
3,c,arbata,tea,2016-05-16 17:04:54,2016-05-16 17:04:57,99,2.306
3,c,smuikas,violin,2016-05-16 17:04:58,2016-05-16 17:05:04,19,6.803
3,c,traukinys,train,2016-05-16 17:05:05,2016-05-16 17:05:09,88,3.467
3,c,sausainis,cookie,2016-05-16 17:05:09,2016-05-16 17:05:16,29,6.438
3,c,purvas,dirt,2016-05-16 17:05:17,2016-05-16 17:05:21,19,4.149
3,c,kamuolys,ball,2016-05-16 17:05:22,2016-05-16 17:05:25,9,3.185
3,c,burna,mouth,2016-05-16 17:05:26,2016-05-16 17:05:28,89,2.69
3,c,kriaukle,sink,2016-05-16 17:05:29,2016-05-16 17:05:34,19,5.327
3,c,zele,jelly,2016-05-16 17:05:35,2016-05-16 17:05:38,88,2.869
3,c,daina,song,2016-05-16 17:05:39,2016-05-16 17:05:41,78,2.539
3,c,gelezis,iron,2016-05-16 17:05:42,2016-05-16 17:05:46,11,3.434
3,c,sesuo,sister,2016-05-16 17:05:46,2016-05-16 17:05:50,29,3.251
3,c,smegenys,brain,2016-05-16 17:05:50,2016-05-16 17:05:56,38,5.426
3,c,tiltas,bridge,2016-05-16 17:05:57,2016-05-16 17:06:01,19,3.982
3,c,kardas,sword,2016-05-16 17:06:01,2016-05-16 17:06:05,19,3.652
3,c,plyta,brick,2016-05-16 17:06:06,2016-05-16 17:06:13,19,6.572
3,c,lova,bed,2016-05-16 17:06:13,2016-05-16 17:06:18,79,4.233
3,c,kirvis,axe,2016-05-16 17:06:18,2016-05-16 17:06:23,19,4.43
3,c,upe,river,2016-05-16 17:06:24,2016-05-16 17:06:26,89,2.64
3,c,padazas,gravy,2016-05-16 17:06:27,2016-05-16 17:06:31,79,4.165
3,c,lietus,rain,2016-05-16 17:06:32,2016-05-16 17:06:36,9,4.213
3,c,kunigas,priest,2016-05-16 17:06:37,2016-05-16 17:06:42,10,4.612
3,c,knyga,book,2016-05-16 17:06:42,2016-05-16 17:06:48,49,5.326
3,c,miestas,city,2016-05-16 17:06:48,2016-05-16 17:06:52,9,3.833
3,c,varpas,bell,2016-05-16 17:06:53,2016-05-16 17:06:56,9,2.604
3,c,masina,car,2016-05-16 17:06:57,2016-05-16 17:07:00,58,3.136
3,c,pinigine,wallet,2016-05-16 17:07:00,2016-05-16 17:07:05,19,4.497
3,c,karalius,king,2016-05-16 17:07:06,2016-05-16 17:07:11,49,5.277
3,c,batas,shoe,2016-05-16 17:07:12,2016-05-16 17:07:14,98,2.422
3,c,akis,eye,2016-05-16 17:07:15,2016-05-16 17:07:18,39,2.97
3,c,laiptelis,stair,2016-05-16 17:07:19,2016-05-16 17:07:23,9,3.732
3,c,duona,bread,2016-05-16 17:07:23,2016-05-16 17:07:29,9,6.09
3,c,kumpis,ham,2016-05-16 17:07:30,2016-05-16 17:07:36,39,5.859
3,c,laikrodis,clock,2016-05-16 17:07:37,2016-05-16 17:07:44,11,6.753
3,c,vaistas,drug,2016-05-16 17:07:44,2016-05-16 17:07:49,61,4.647
