lithuanian_word,english_word_correct,english_word_response,trial_start,trial_end,participant_num,group
pastatas,building,building,2017-01-27 13:01:50,2017-01-27 13:02:00,33,C
mesa,meat,meat,2017-01-27 13:02:01,2017-01-27 13:02:05,33,C
bugnas,drum,soldier,2017-01-27 13:02:06,2017-01-27 13:02:11,33,C
kreida,chalk,unsure,2017-01-27 13:02:12,2017-01-27 13:02:20,33,C
muilas,soap,house,2017-01-27 13:02:20,2017-01-27 13:02:24,33,C
rusys,basement,unsure,2017-01-27 13:02:25,2017-01-27 13:02:27,33,C
mokykla,school,school,2017-01-27 13:02:27,2017-01-27 13:02:30,33,C
nafta,oil,oil,2017-01-27 13:02:31,2017-01-27 13:02:33,33,C
dirzas,belt,unsure,2017-01-27 13:02:33,2017-01-27 13:02:35,33,C
pupa,bean,bean,2017-01-27 13:02:36,2017-01-27 13:02:38,33,C
traukinys,train,train,2017-01-27 13:02:38,2017-01-27 13:02:42,33,C
arbata,tea,tea,2017-01-27 13:02:43,2017-01-27 13:02:45,33,C
sausainis,cookie,unsure,2017-01-27 13:02:46,2017-01-27 13:02:53,33,C
purvas,dirt,unsure,2017-01-27 13:02:54,2017-01-27 13:02:58,33,C
smuikas,violin,bridge,2017-01-27 13:02:59,2017-01-27 13:03:19,33,C
zele,jelly,jelly,2017-01-27 13:03:20,2017-01-27 13:03:22,33,C
burna,mouth,mouth,2017-01-27 13:03:23,2017-01-27 13:03:25,33,C
kriaukle,sink,unsure,2017-01-27 13:03:25,2017-01-27 13:03:29,33,C
daina,song,unsure,2017-01-27 13:03:30,2017-01-27 13:03:33,33,C
kamuolys,ball,kitchen,2017-01-27 13:03:33,2017-01-27 13:03:42,33,C
sesuo,sister,sister,2017-01-27 13:03:43,2017-01-27 13:03:45,33,C
smegenys,brain,unsure,2017-01-27 13:03:45,2017-01-27 13:03:57,33,C
gelezis,iron,soldier,2017-01-27 13:03:57,2017-01-27 13:04:06,33,C
kardas,sword,sword,2017-01-27 13:04:06,2017-01-27 13:04:08,33,C
tiltas,bridge,bridge,2017-01-27 13:04:09,2017-01-27 13:04:12,33,C
lova,bed,bed,2017-01-27 13:04:13,2017-01-27 13:04:14,33,C
plyta,brick,face,2017-01-27 13:04:14,2017-01-27 13:04:19,33,C
kirvis,axe,axe,2017-01-27 13:04:20,2017-01-27 13:04:23,33,C
upe,river,unsure,2017-01-27 13:04:24,2017-01-27 13:04:38,33,C
padazas,gravy,eye,2017-01-27 13:04:39,2017-01-27 13:04:46,33,C
kunigas,priest,priest,2017-01-27 13:04:46,2017-01-27 13:04:49,33,C
knyga,book,church,2017-01-27 13:04:50,2017-01-27 13:04:53,33,C
lietus,rain,unsure,2017-01-27 13:04:54,2017-01-27 13:04:56,33,C
miestas,city,city,2017-01-27 13:04:56,2017-01-27 13:05:01,33,C
varpas,bell,wolf,2017-01-27 13:05:02,2017-01-27 13:05:04,33,C
batas,shoe,unsure,2017-01-27 13:05:05,2017-01-27 13:05:07,33,C
karalius,king,king,2017-01-27 13:05:08,2017-01-27 13:05:09,33,C
masina,car,car,2017-01-27 13:05:10,2017-01-27 13:05:11,33,C
pinigine,wallet,wallet,2017-01-27 13:05:12,2017-01-27 13:05:17,33,C
akis,eye,eye,2017-01-27 13:05:18,2017-01-27 13:05:19,33,C
laiptelis,stair,subway,2017-01-27 13:05:20,2017-01-27 13:05:55,33,C
kumpis,ham,bread,2017-01-27 13:05:56,2017-01-27 13:05:59,33,C
laikrodis,clock,unsure,2017-01-27 13:06:00,2017-01-27 13:06:04,33,C
duona,bread,house,2017-01-27 13:06:04,2017-01-27 13:06:07,33,C
vaistas,drug,door,2017-01-27 13:06:07,2017-01-27 13:06:23,33,C
