participant_number,group,lithuanian_word,english_word,trial_start,trial_end,JOL,response_time
35,f,kreida,chalk,2017-02-03 11:31:31,2017-02-03 11:31:38,45,6.648
35,f,mesa,meat,2017-02-03 11:31:39,2017-02-03 11:31:45,100,6.241
35,f,pastatas,building,2017-02-03 11:31:46,2017-02-03 11:31:50,100,4.48
35,f,muilas,soap,2017-02-03 11:31:51,2017-02-03 11:31:57,10,6.506
35,f,bugnas,drum,2017-02-03 11:31:58,2017-02-03 11:32:05,35,6.606
35,f,rusys,basement,2017-02-03 11:32:06,2017-02-03 11:32:11,5,5.127
35,f,nafta,oil,2017-02-03 11:32:12,2017-02-03 11:32:21,70,9.08
35,f,pupa,bean,2017-02-03 11:32:21,2017-02-03 11:32:28,60,6.009
35,f,mokykla,school,2017-02-03 11:32:28,2017-02-03 11:32:36,1,7.601
35,f,dirzas,belt,2017-02-03 11:32:37,2017-02-03 11:32:43,0,6.605
35,f,arbata,tea,2017-02-03 11:32:44,2017-02-03 11:32:50,10,6.207
35,f,smuikas,violin,2017-02-03 11:32:51,2017-02-03 11:32:57,5,5.491
35,f,traukinys,train,2017-02-03 11:32:57,2017-02-03 11:33:00,100,3.085
35,f,sausainis,cookie,2017-02-03 11:33:01,2017-02-03 11:33:07,64,5.309
35,f,purvas,dirt,2017-02-03 11:33:07,2017-02-03 11:33:11,4,3.618
35,f,kamuolys,ball,2017-02-03 11:33:12,2017-02-03 11:33:17,1,4.994
35,f,burna,mouth,2017-02-03 11:33:18,2017-02-03 11:33:22,100,4.514
35,f,kriaukle,sink,2017-02-03 11:33:23,2017-02-03 11:33:28,11,5.493
35,f,zele,jelly,2017-02-03 11:33:29,2017-02-03 11:33:35,25,6.256
35,f,daina,song,2017-02-03 11:33:36,2017-02-03 11:33:43,52,6.423
35,f,gelezis,iron,2017-02-03 11:33:43,2017-02-03 11:33:49,100,5.278
35,f,sesuo,sister,2017-02-03 11:33:50,2017-02-03 11:33:53,30,3.817
35,f,smegenys,brain,2017-02-03 11:33:54,2017-02-03 11:33:58,41,3.333
35,f,tiltas,bridge,2017-02-03 11:33:58,2017-02-03 11:34:02,100,3.484
35,f,kardas,sword,2017-02-03 11:34:03,2017-02-03 11:34:06,20,3.169
35,f,plyta,brick,2017-02-03 11:34:07,2017-02-03 11:34:14,60,7.253
35,f,lova,bed,2017-02-03 11:34:15,2017-02-03 11:34:20,100,5.046
35,f,kirvis,axe,2017-02-03 11:34:20,2017-02-03 11:34:23,53,2.97
35,f,upe,river,2017-02-03 11:34:24,2017-02-03 11:34:28,100,3.868
35,f,padazas,gravy,2017-02-03 11:34:29,2017-02-03 11:34:33,41,3.881
35,f,lietus,rain,2017-02-03 11:34:34,2017-02-03 11:34:38,74,4.481
35,f,kunigas,priest,2017-02-03 11:34:39,2017-02-03 11:34:45,11,5.974
35,f,knyga,book,2017-02-03 11:34:46,2017-02-03 11:34:51,19,5.434
35,f,miestas,city,2017-02-03 11:34:52,2017-02-03 11:34:56,57,3.916
35,f,varpas,bell,2017-02-03 11:34:57,2017-02-03 11:35:00,39,3.352
35,f,masina,car,2017-02-03 11:35:01,2017-02-03 11:35:05,20,3.9
35,f,pinigine,wallet,2017-02-03 11:35:05,2017-02-03 11:35:08,100,2.804
35,f,karalius,king,2017-02-03 11:35:09,2017-02-03 11:35:13,90,4.132
35,f,batas,shoe,2017-02-03 11:35:14,2017-02-03 11:35:18,94,4.083
35,f,akis,eye,2017-02-03 11:35:19,2017-02-03 11:35:25,76,6.091
35,f,laiptelis,stair,2017-02-03 11:35:26,2017-02-03 11:35:29,28,3.201
35,f,duona,bread,2017-02-03 11:35:30,2017-02-03 11:35:32,70,2.571
35,f,kumpis,ham,2017-02-03 11:35:33,2017-02-03 11:35:37,90,4.314
35,f,laikrodis,clock,2017-02-03 11:35:38,2017-02-03 11:35:42,100,3.45
35,f,vaistas,drug,2017-02-03 11:35:42,2017-02-03 11:35:46,29,3.368
