participant_number,group,lithuanian_word,english_word,trial_start,trial_end,JOL,response_time
2,c,kreida,chalk,2016-05-16 14:04:17,2016-05-16 14:04:38,51,20.94
2,c,mesa,meat,2016-05-16 14:04:39,2016-05-16 14:04:42,87,3.287
2,c,pastatas,building,2016-05-16 14:04:43,2016-05-16 14:04:46,76,3.25
2,c,muilas,soap,2016-05-16 14:04:47,2016-05-16 14:04:50,32,2.904
2,c,bugnas,drum,2016-05-16 14:04:50,2016-05-16 14:04:53,80,2.506
2,c,rusys,basement,2016-05-16 14:04:54,2016-05-16 14:04:56,86,2.239
2,c,nafta,oil,2016-05-16 14:04:57,2016-05-16 14:04:59,89,1.99
2,c,pupa,bean,2016-05-16 14:05:00,2016-05-16 14:05:01,98,1.827
2,c,mokykla,school,2016-05-16 14:05:02,2016-05-16 14:05:07,53,4.613
2,c,dirzas,belt,2016-05-16 14:05:08,2016-05-16 14:05:10,59,2.288
2,c,arbata,tea,2016-05-16 14:05:11,2016-05-16 14:05:14,67,2.904
2,c,smuikas,violin,2016-05-16 14:05:14,2016-05-16 14:05:17,35,2.338
2,c,traukinys,train,2016-05-16 14:05:17,2016-05-16 14:05:21,49,3.5
2,c,sausainis,cookie,2016-05-16 14:05:22,2016-05-16 14:05:25,46,3.036
2,c,purvas,dirt,2016-05-16 14:05:26,2016-05-16 14:05:28,50,2.821
2,c,kamuolys,ball,2016-05-16 14:05:29,2016-05-16 14:05:33,40,3.916
2,c,burna,mouth,2016-05-16 14:05:34,2016-05-16 14:05:37,76,2.704
2,c,kriaukle,sink,2016-05-16 14:05:37,2016-05-16 14:05:41,66,3.584
2,c,zele,jelly,2016-05-16 14:05:42,2016-05-16 14:05:44,90,2.487
2,c,daina,song,2016-05-16 14:05:45,2016-05-16 14:05:48,90,2.373
2,c,gelezis,iron,2016-05-16 14:05:48,2016-05-16 14:05:52,51,3.468
2,c,sesuo,sister,2016-05-16 14:05:53,2016-05-16 14:05:55,67,2.572
2,c,smegenys,brain,2016-05-16 14:05:56,2016-05-16 14:05:59,39,2.787
2,c,tiltas,bridge,2016-05-16 14:06:00,2016-05-16 14:06:02,79,2.455
2,c,kardas,sword,2016-05-16 14:06:03,2016-05-16 14:06:05,78,1.907
2,c,plyta,brick,2016-05-16 14:06:05,2016-05-16 14:06:07,69,1.974
2,c,lova,bed,2016-05-16 14:06:08,2016-05-16 14:06:10,89,2.059
2,c,kirvis,axe,2016-05-16 14:06:11,2016-05-16 14:06:14,69,2.902
2,c,upe,river,2016-05-16 14:06:15,2016-05-16 14:06:17,80,2.041
2,c,padazas,gravy,2016-05-16 14:06:18,2016-05-16 14:06:21,80,3.069
2,c,lietus,rain,2016-05-16 14:06:22,2016-05-16 14:06:24,51,2.372
2,c,kunigas,priest,2016-05-16 14:06:25,2016-05-16 14:06:27,50,2.322
2,c,knyga,book,2016-05-16 14:06:28,2016-05-16 14:06:31,69,2.969
2,c,miestas,city,2016-05-16 14:06:32,2016-05-16 14:06:34,70,2.671
2,c,varpas,bell,2016-05-16 14:06:35,2016-05-16 14:06:39,49,4.298
2,c,masina,car,2016-05-16 14:06:40,2016-05-16 14:06:45,30,4.431
2,c,pinigine,wallet,2016-05-16 14:06:45,2016-05-16 14:06:48,50,2.818
2,c,karalius,king,2016-05-16 14:06:49,2016-05-16 14:06:51,50,2.472
2,c,batas,shoe,2016-05-16 14:06:52,2016-05-16 14:06:55,50,2.572
2,c,akis,eye,2016-05-16 14:06:56,2016-05-16 14:06:58,60,2.672
2,c,laiptelis,stair,2016-05-16 14:06:59,2016-05-16 14:07:04,20,4.463
2,c,duona,bread,2016-05-16 14:07:04,2016-05-16 14:07:07,50,3.086
2,c,kumpis,ham,2016-05-16 14:07:08,2016-05-16 14:07:11,60,2.737
2,c,laikrodis,clock,2016-05-16 14:07:12,2016-05-16 14:07:15,20,3.052
2,c,vaistas,drug,2016-05-16 14:07:16,2016-05-16 14:07:20,39,4.547
