participant_number,group,lithuanian_word,english_word,trial_start,trial_end,JOL,response_time
13,a,kreida,chalk,2016-06-13 16:23:59,2016-06-13 16:24:05,42,5.354
13,a,mesa,meat,2016-06-13 16:24:06,2016-06-13 16:24:08,70,2.621
13,a,pastatas,building,2016-06-13 16:24:09,2016-06-13 16:24:12,34,2.736
13,a,muilas,soap,2016-06-13 16:24:12,2016-06-13 16:24:15,12,2.538
13,a,bugnas,drum,2016-06-13 16:24:16,2016-06-13 16:24:19,47,2.887
13,a,rusys,basement,2016-06-13 16:24:19,2016-06-13 16:24:22,7,2.455
13,a,nafta,oil,2016-06-13 16:24:23,2016-06-13 16:24:25,57,2.088
13,a,pupa,bean,2016-06-13 16:24:26,2016-06-13 16:24:28,73,1.975
13,a,mokykla,school,2016-06-13 16:24:28,2016-06-13 16:24:32,57,3.202
13,a,dirzas,belt,2016-06-13 16:24:32,2016-06-13 16:24:34,17,1.956
13,a,arbata,tea,2016-06-13 16:24:35,2016-06-13 16:24:38,58,2.34
13,a,smuikas,violin,2016-06-13 16:24:38,2016-06-13 16:24:41,37,2.371
13,a,traukinys,train,2016-06-13 16:24:41,2016-06-13 16:24:43,56,1.939
13,a,sausainis,cookie,2016-06-13 16:24:44,2016-06-13 16:24:46,57,2.006
13,a,purvas,dirt,2016-06-13 16:24:47,2016-06-13 16:24:49,11,2.29
13,a,kamuolys,ball,2016-06-13 16:24:50,2016-06-13 16:24:53,15,2.439
13,a,burna,mouth,2016-06-13 16:24:53,2016-06-13 16:24:56,25,2.173
13,a,kriaukle,sink,2016-06-13 16:24:56,2016-06-13 16:24:59,31,3.169
13,a,zele,jelly,2016-06-13 16:25:00,2016-06-13 16:25:03,76,2.905
13,a,daina,song,2016-06-13 16:25:04,2016-06-13 16:25:06,53,2.322
13,a,gelezis,iron,2016-06-13 16:25:07,2016-06-13 16:25:09,16,1.892
13,a,sesuo,sister,2016-06-13 16:25:10,2016-06-13 16:25:12,34,2.156
13,a,smegenys,brain,2016-06-13 16:25:13,2016-06-13 16:25:16,14,2.886
13,a,tiltas,bridge,2016-06-13 16:25:16,2016-06-13 16:25:20,46,3.301
13,a,kardas,sword,2016-06-13 16:25:21,2016-06-13 16:25:24,70,3.484
13,a,plyta,brick,2016-06-13 16:25:25,2016-06-13 16:25:27,53,2.437
13,a,lova,bed,2016-06-13 16:25:28,2016-06-13 16:25:31,79,2.456
13,a,kirvis,axe,2016-06-13 16:25:31,2016-06-13 16:25:34,10,2.603
13,a,upe,river,2016-06-13 16:25:35,2016-06-13 16:25:37,77,2.622
13,a,padazas,gravy,2016-06-13 16:25:38,2016-06-13 16:25:41,29,3.285
13,a,lietus,rain,2016-06-13 16:25:42,2016-06-13 16:25:44,51,2.223
13,a,kunigas,priest,2016-06-13 16:25:45,2016-06-13 16:25:47,68,2.222
13,a,knyga,book,2016-06-13 16:25:48,2016-06-13 16:25:50,23,2.024
13,a,miestas,city,2016-06-13 16:25:51,2016-06-13 16:25:54,14,2.571
13,a,varpas,bell,2016-06-13 16:25:54,2016-06-13 16:25:56,15,2.024
13,a,masina,car,2016-06-13 16:25:57,2016-06-13 16:25:59,39,1.675
13,a,pinigine,wallet,2016-06-13 16:26:00,2016-06-13 16:26:02,1,2.371
13,a,karalius,king,2016-06-13 16:26:03,2016-06-13 16:26:05,47,2.372
13,a,batas,shoe,2016-06-13 16:26:06,2016-06-13 16:26:08,20,1.962
13,a,akis,eye,2016-06-13 16:26:09,2016-06-13 16:26:11,82,2.157
13,a,laiptelis,stair,2016-06-13 16:26:12,2016-06-13 16:26:15,17,3.053
13,a,duona,bread,2016-06-13 16:26:16,2016-06-13 16:26:18,89,2.239
13,a,kumpis,ham,2016-06-13 16:26:19,2016-06-13 16:26:21,80,2.306
13,a,laikrodis,clock,2016-06-13 16:26:22,2016-06-13 16:26:24,31,2.504
13,a,vaistas,drug,2016-06-13 16:26:25,2016-06-13 16:26:27,44,2.355
