participant_number,group,lithuanian_word,english_word,trial_start,trial_end,JOL,response_time
36,h,kreida,chalk,2017-02-02 19:01:44,2017-02-02 19:01:55,89,11.627
36,h,mesa,meat,2017-02-02 19:01:56,2017-02-02 19:01:58,89,2.106
36,h,pastatas,building,2017-02-02 19:01:59,2017-02-02 19:02:01,87,1.857
36,h,muilas,soap,2017-02-02 19:02:02,2017-02-02 19:02:03,85,1.527
36,h,bugnas,drum,2017-02-02 19:02:04,2017-02-02 19:02:06,99,1.858
36,h,rusys,basement,2017-02-02 19:02:07,2017-02-02 19:02:09,96,2.174
36,h,nafta,oil,2017-02-02 19:02:10,2017-02-02 19:02:12,100,2.205
36,h,pupa,bean,2017-02-02 19:02:13,2017-02-02 19:02:14,86,1.907
36,h,mokykla,school,2017-02-02 19:02:15,2017-02-02 19:02:17,38,1.89
36,h,dirzas,belt,2017-02-02 19:02:18,2017-02-02 19:02:20,97,1.607
36,h,arbata,tea,2017-02-02 19:02:20,2017-02-02 19:02:23,99,2.438
36,h,smuikas,violin,2017-02-02 19:02:24,2017-02-02 19:02:27,1,3.252
36,h,traukinys,train,2017-02-02 19:02:28,2017-02-02 19:02:30,98,2.155
36,h,sausainis,cookie,2017-02-02 19:02:31,2017-02-02 19:02:33,99,2.139
36,h,purvas,dirt,2017-02-02 19:02:34,2017-02-02 19:02:36,42,2.29
36,h,kamuolys,ball,2017-02-02 19:02:37,2017-02-02 19:02:39,25,2.372
36,h,burna,mouth,2017-02-02 19:02:40,2017-02-02 19:02:43,100,3.301
36,h,kriaukle,sink,2017-02-02 19:02:44,2017-02-02 19:02:46,40,2.437
36,h,zele,jelly,2017-02-02 19:02:47,2017-02-02 19:02:51,100,3.851
36,h,daina,song,2017-02-02 19:02:52,2017-02-02 19:02:54,96,2.074
36,h,gelezis,iron,2017-02-02 19:02:55,2017-02-02 19:02:57,95,1.941
36,h,sesuo,sister,2017-02-02 19:02:57,2017-02-02 19:02:59,96,2.057
36,h,smegenys,brain,2017-02-02 19:03:00,2017-02-02 19:03:02,94,2.223
36,h,tiltas,bridge,2017-02-02 19:03:03,2017-02-02 19:03:11,36,7.684
36,h,kardas,sword,2017-02-02 19:03:12,2017-02-02 19:03:13,97,1.724
36,h,plyta,brick,2017-02-02 19:03:14,2017-02-02 19:03:17,13,2.489
36,h,lova,bed,2017-02-02 19:03:18,2017-02-02 19:03:19,100,1.511
36,h,kirvis,axe,2017-02-02 19:03:20,2017-02-02 19:03:22,97,1.792
36,h,upe,river,2017-02-02 19:03:22,2017-02-02 19:03:24,100,1.643
36,h,padazas,gravy,2017-02-02 19:03:25,2017-02-02 19:03:27,17,1.808
36,h,lietus,rain,2017-02-02 19:03:27,2017-02-02 19:03:29,10,1.658
36,h,kunigas,priest,2017-02-02 19:03:30,2017-02-02 19:03:31,50,1.541
36,h,knyga,book,2017-02-02 19:03:32,2017-02-02 19:03:35,76,3.004
36,h,miestas,city,2017-02-02 19:03:36,2017-02-02 19:03:37,26,1.393
36,h,varpas,bell,2017-02-02 19:03:38,2017-02-02 19:03:40,17,1.592
36,h,masina,car,2017-02-02 19:03:41,2017-02-02 19:03:44,73,3.103
36,h,pinigine,wallet,2017-02-02 19:03:45,2017-02-02 19:03:47,39,2.388
36,h,karalius,king,2017-02-02 19:03:48,2017-02-02 19:03:50,95,2.339
36,h,batas,shoe,2017-02-02 19:03:51,2017-02-02 19:03:53,98,2.023
36,h,akis,eye,2017-02-02 19:03:54,2017-02-02 19:03:55,97,1.558
36,h,laiptelis,stair,2017-02-02 19:03:56,2017-02-02 19:03:58,19,1.658
36,h,duona,bread,2017-02-02 19:03:59,2017-02-02 19:04:00,25,1.575
36,h,kumpis,ham,2017-02-02 19:04:01,2017-02-02 19:04:06,75,5.261
36,h,laikrodis,clock,2017-02-02 19:04:07,2017-02-02 19:04:09,5,1.69
36,h,vaistas,drug,2017-02-02 19:04:09,2017-02-02 19:04:12,97,2.356
