participant_number,group,lithuanian_word,english_word,trial_start,trial_end,JOL,response_time
34,c,kreida,chalk,2017-01-26 14:43:50,2017-01-26 14:44:02,100,11.945
34,c,mesa,meat,2017-01-26 14:44:03,2017-01-26 14:44:16,70,12.931
34,c,pastatas,building,2017-01-26 14:44:17,2017-01-26 14:44:23,89,6.455
34,c,muilas,soap,2017-01-26 14:44:24,2017-01-26 14:44:27,51,3.336
34,c,bugnas,drum,2017-01-26 14:44:28,2017-01-26 14:44:33,88,4.564
34,c,rusys,basement,2017-01-26 14:44:33,2017-01-26 14:44:37,99,3.385
34,c,nafta,oil,2017-01-26 14:44:37,2017-01-26 14:44:43,72,5.36
34,c,pupa,bean,2017-01-26 14:44:44,2017-01-26 14:44:46,90,2.554
34,c,mokykla,school,2017-01-26 14:44:47,2017-01-26 14:44:54,90,6.638
34,c,dirzas,belt,2017-01-26 14:44:54,2017-01-26 14:45:00,60,5.376
34,c,arbata,tea,2017-01-26 14:45:01,2017-01-26 14:45:03,100,2.39
34,c,smuikas,violin,2017-01-26 14:45:04,2017-01-26 14:45:10,20,6.538
34,c,traukinys,train,2017-01-26 14:45:11,2017-01-26 14:45:16,70,5.077
34,c,sausainis,cookie,2017-01-26 14:45:17,2017-01-26 14:45:22,89,4.529
34,c,purvas,dirt,2017-01-26 14:45:22,2017-01-26 14:45:25,98,2.522
34,c,kamuolys,ball,2017-01-26 14:45:26,2017-01-26 14:45:33,0,6.854
34,c,burna,mouth,2017-01-26 14:45:33,2017-01-26 14:45:40,100,6.323
34,c,kriaukle,sink,2017-01-26 14:45:40,2017-01-26 14:45:46,10,5.443
34,c,zele,jelly,2017-01-26 14:45:47,2017-01-26 14:45:50,100,3.434
34,c,daina,song,2017-01-26 14:45:51,2017-01-26 14:45:57,81,5.577
34,c,gelezis,iron,2017-01-26 14:45:57,2017-01-26 14:46:02,36,5.128
34,c,sesuo,sister,2017-01-26 14:46:03,2017-01-26 14:46:09,81,5.276
34,c,smegenys,brain,2017-01-26 14:46:09,2017-01-26 14:46:15,81,5.958
34,c,tiltas,bridge,2017-01-26 14:46:16,2017-01-26 14:46:22,100,5.809
34,c,kardas,sword,2017-01-26 14:46:23,2017-01-26 14:46:29,86,6.455
34,c,plyta,brick,2017-01-26 14:46:30,2017-01-26 14:46:35,86,5.542
34,c,lova,bed,2017-01-26 14:46:36,2017-01-26 14:46:41,91,4.664
34,c,kirvis,axe,2017-01-26 14:46:42,2017-01-26 14:46:46,84,3.933
34,c,upe,river,2017-01-26 14:46:46,2017-01-26 14:46:51,90,4.857
34,c,padazas,gravy,2017-01-26 14:46:52,2017-01-26 14:46:58,0,5.41
34,c,lietus,rain,2017-01-26 14:46:58,2017-01-26 14:47:03,20,4.199
34,c,kunigas,priest,2017-01-26 14:47:03,2017-01-26 14:47:08,21,4.629
34,c,knyga,book,2017-01-26 14:47:09,2017-01-26 14:47:13,30,4.199
34,c,miestas,city,2017-01-26 14:47:14,2017-01-26 14:47:16,30,2.754
34,c,varpas,bell,2017-01-26 14:47:17,2017-01-26 14:47:20,50,2.404
34,c,masina,car,2017-01-26 14:47:20,2017-01-26 14:47:23,51,2.971
34,c,pinigine,wallet,2017-01-26 14:47:24,2017-01-26 14:47:32,85,7.717
34,c,karalius,king,2017-01-26 14:47:33,2017-01-26 14:47:38,100,5.476
34,c,batas,shoe,2017-01-26 14:47:39,2017-01-26 14:47:50,10,10.855
34,c,akis,eye,2017-01-26 14:47:51,2017-01-26 14:47:59,90,8.515
34,c,laiptelis,stair,2017-01-26 14:48:00,2017-01-26 14:48:06,90,6.256
34,c,duona,bread,2017-01-26 14:48:07,2017-01-26 14:48:11,90,3.933
34,c,kumpis,ham,2017-01-26 14:48:12,2017-01-26 14:48:16,80,4.38
34,c,laikrodis,clock,2017-01-26 14:48:17,2017-01-26 14:48:28,60,11.019
34,c,vaistas,drug,2017-01-26 14:48:29,2017-01-26 14:48:35,60,5.957
