participant_number,group,lithuanian_word,english_word,trial_start,trial_end,JOL,response_time
20,c,kreida,chalk,2016-09-12 19:20:10,2016-09-12 19:20:15,90,4.491
20,c,mesa,meat,2016-09-12 19:20:16,2016-09-12 19:20:18,100,2.855
20,c,pastatas,building,2016-09-12 19:20:19,2016-09-12 19:20:22,90,2.77
20,c,muilas,soap,2016-09-12 19:20:23,2016-09-12 19:20:26,72,3.17
20,c,bugnas,drum,2016-09-12 19:20:27,2016-09-12 19:20:29,72,2.522
20,c,rusys,basement,2016-09-12 19:20:30,2016-09-12 19:20:34,70,3.932
20,c,nafta,oil,2016-09-12 19:20:35,2016-09-12 19:20:37,11,2.422
20,c,pupa,bean,2016-09-12 19:20:38,2016-09-12 19:20:44,100,6.225
20,c,mokykla,school,2016-09-12 19:20:45,2016-09-12 19:20:51,78,6.372
20,c,dirzas,belt,2016-09-12 19:20:52,2016-09-12 19:20:55,45,2.936
20,c,arbata,tea,2016-09-12 19:20:56,2016-09-12 19:20:58,100,2.223
20,c,smuikas,violin,2016-09-12 19:20:59,2016-09-12 19:21:02,4,2.902
20,c,traukinys,train,2016-09-12 19:21:03,2016-09-12 19:21:06,46,2.902
20,c,sausainis,cookie,2016-09-12 19:21:06,2016-09-12 19:21:11,100,4.263
20,c,purvas,dirt,2016-09-12 19:21:11,2016-09-12 19:21:14,30,3.037
20,c,kamuolys,ball,2016-09-12 19:21:15,2016-09-12 19:21:19,0,3.6
20,c,burna,mouth,2016-09-12 19:21:20,2016-09-12 19:21:23,49,2.887
20,c,kriaukle,sink,2016-09-12 19:21:23,2016-09-12 19:21:28,54,4.663
20,c,zele,jelly,2016-09-12 19:21:29,2016-09-12 19:21:31,100,2.455
20,c,daina,song,2016-09-12 19:21:32,2016-09-12 19:21:34,100,2.157
20,c,gelezis,iron,2016-09-12 19:21:35,2016-09-12 19:21:38,1,3.119
20,c,sesuo,sister,2016-09-12 19:21:39,2016-09-12 19:21:41,99,2.157
20,c,smegenys,brain,2016-09-12 19:21:42,2016-09-12 19:21:45,80,2.853
20,c,tiltas,bridge,2016-09-12 19:21:46,2016-09-12 19:21:50,90,3.982
20,c,kardas,sword,2016-09-12 19:21:50,2016-09-12 19:21:53,20,2.488
20,c,plyta,brick,2016-09-12 19:21:54,2016-09-12 19:21:56,0,2.471
20,c,lova,bed,2016-09-12 19:21:57,2016-09-12 19:22:01,51,3.851
20,c,kirvis,axe,2016-09-12 19:22:02,2016-09-12 19:22:07,2,5.343
20,c,upe,river,2016-09-12 19:22:08,2016-09-12 19:22:10,44,2.638
20,c,padazas,gravy,2016-09-12 19:22:11,2016-09-12 19:22:14,15,3.268
20,c,lietus,rain,2016-09-12 19:22:15,2016-09-12 19:22:18,0,2.422
20,c,kunigas,priest,2016-09-12 19:22:18,2016-09-12 19:22:21,60,2.421
20,c,knyga,book,2016-09-12 19:22:22,2016-09-12 19:22:25,48,3.203
20,c,miestas,city,2016-09-12 19:22:26,2016-09-12 19:22:30,3,4.181
20,c,varpas,bell,2016-09-12 19:22:31,2016-09-12 19:22:34,36,3.036
20,c,masina,car,2016-09-12 19:22:34,2016-09-12 19:22:37,62,3.053
20,c,pinigine,wallet,2016-09-12 19:22:38,2016-09-12 19:22:40,65,2.106
20,c,karalius,king,2016-09-12 19:22:41,2016-09-12 19:22:45,72,4.215
20,c,batas,shoe,2016-09-12 19:22:46,2016-09-12 19:22:50,55,3.486
20,c,akis,eye,2016-09-12 19:22:50,2016-09-12 19:22:53,85,2.656
20,c,laiptelis,stair,2016-09-12 19:22:54,2016-09-12 19:22:59,86,4.679
20,c,duona,bread,2016-09-12 19:22:59,2016-09-12 19:23:03,70,3.949
20,c,kumpis,ham,2016-09-12 19:23:04,2016-09-12 19:23:11,56,6.356
20,c,laikrodis,clock,2016-09-12 19:23:11,2016-09-12 19:23:16,40,4.38
20,c,vaistas,drug,2016-09-12 19:23:16,2016-09-12 19:23:20,39,3.252
