participant_number,group,lithuanian_word,english_word,trial_start,trial_end,JOL,response_time
10,h,kreida,chalk,2016-09-28 15:27:50,2016-09-28 15:27:54,51,3.975
10,h,mesa,meat,2016-09-28 15:27:55,2016-09-28 15:27:58,69,2.871
10,h,pastatas,building,2016-09-28 15:27:59,2016-09-28 15:28:01,74,1.973
10,h,muilas,soap,2016-09-28 15:28:02,2016-09-28 15:28:04,38,2.339
10,h,bugnas,drum,2016-09-28 15:28:05,2016-09-28 15:28:07,78,2.289
10,h,rusys,basement,2016-09-28 15:28:08,2016-09-28 15:28:10,56,2.188
10,h,nafta,oil,2016-09-28 15:28:11,2016-09-28 15:28:14,50,3.268
10,h,pupa,bean,2016-09-28 15:28:15,2016-09-28 15:28:22,83,6.872
10,h,mokykla,school,2016-09-28 15:28:22,2016-09-28 15:28:25,69,2.754
10,h,dirzas,belt,2016-09-28 15:28:26,2016-09-28 15:28:29,50,2.936
10,h,arbata,tea,2016-09-28 15:28:30,2016-09-28 15:28:36,50,6.39
10,h,smuikas,violin,2016-09-28 15:28:37,2016-09-28 15:28:43,61,6.305
10,h,traukinys,train,2016-09-28 15:28:44,2016-09-28 15:28:50,36,5.825
10,h,sausainis,cookie,2016-09-28 15:28:51,2016-09-28 15:28:58,63,7.6
10,h,purvas,dirt,2016-09-28 15:28:59,2016-09-28 15:29:03,58,3.535
10,h,kamuolys,ball,2016-09-28 15:29:03,2016-09-28 15:29:08,53,4.895
10,h,burna,mouth,2016-09-28 15:29:09,2016-09-28 15:29:12,60,3.053
10,h,kriaukle,sink,2016-09-28 15:29:13,2016-09-28 15:29:20,50,7.501
10,h,zele,jelly,2016-09-28 15:29:21,2016-09-28 15:29:26,60,4.878
10,h,daina,song,2016-09-28 15:29:27,2016-09-28 15:29:39,60,11.984
10,h,gelezis,iron,2016-09-28 15:29:40,2016-09-28 15:29:43,40,3.218
10,h,sesuo,sister,2016-09-28 15:29:44,2016-09-28 15:29:47,44,2.92
10,h,smegenys,brain,2016-09-28 15:29:47,2016-09-28 15:29:51,62,3.434
10,h,tiltas,bridge,2016-09-28 15:29:52,2016-09-28 15:30:02,50,9.825
10,h,kardas,sword,2016-09-28 15:30:02,2016-09-28 15:30:09,79,6.606
10,h,plyta,brick,2016-09-28 15:30:10,2016-09-28 15:30:14,66,4.597
10,h,lova,bed,2016-09-28 15:30:15,2016-09-28 15:30:22,56,6.839
10,h,kirvis,axe,2016-09-28 15:30:23,2016-09-28 15:30:26,66,3.75
10,h,upe,river,2016-09-28 15:30:27,2016-09-28 15:30:32,60,4.797
10,h,padazas,gravy,2016-09-28 15:30:33,2016-09-28 15:30:40,61,6.787
10,h,lietus,rain,2016-09-28 15:30:40,2016-09-28 15:30:45,45,4.531
10,h,kunigas,priest,2016-09-28 15:30:46,2016-09-28 15:30:58,80,11.734
10,h,knyga,book,2016-09-28 15:30:58,2016-09-28 15:31:00,70,1.609
10,h,miestas,city,2016-09-28 15:31:01,2016-09-28 15:31:08,68,6.821
10,h,varpas,bell,2016-09-28 15:31:08,2016-09-28 15:31:13,78,4.398
10,h,masina,car,2016-09-28 15:31:14,2016-09-28 15:31:17,51,3.584
10,h,pinigine,wallet,2016-09-28 15:31:18,2016-09-28 15:31:25,50,7.352
10,h,karalius,king,2016-09-28 15:31:26,2016-09-28 15:31:30,63,3.684
10,h,batas,shoe,2016-09-28 15:31:31,2016-09-28 15:31:34,91,3.037
10,h,akis,eye,2016-09-28 15:31:34,2016-09-28 15:31:36,69,1.875
10,h,laiptelis,stair,2016-09-28 15:31:37,2016-09-28 15:31:42,59,4.827
10,h,duona,bread,2016-09-28 15:31:43,2016-09-28 15:31:53,69,10.639
10,h,kumpis,ham,2016-09-28 15:31:54,2016-09-28 15:31:58,90,3.4
10,h,laikrodis,clock,2016-09-28 15:31:58,2016-09-28 15:32:13,59,14.224
10,h,vaistas,drug,2016-09-28 15:32:13,2016-09-28 15:32:16,70,2.322
