participant_number,group,lithuanian_word,english_word,trial_start,trial_end,JOL,response_time
11,a,kreida,chalk,2016-06-11 12:00:13,2016-06-11 12:00:20,100,6.865
11,a,mesa,meat,2016-06-11 12:00:21,2016-06-11 12:00:24,100,2.821
11,a,pastatas,building,2016-06-11 12:00:25,2016-06-11 12:00:29,77,3.914
11,a,muilas,soap,2016-06-11 12:00:29,2016-06-11 12:00:32,100,2.771
11,a,bugnas,drum,2016-06-11 12:00:33,2016-06-11 12:00:37,64,3.717
11,a,rusys,basement,2016-06-11 12:00:38,2016-06-11 12:00:41,97,3.816
11,a,nafta,oil,2016-06-11 12:00:42,2016-06-11 12:00:45,74,3.085
11,a,pupa,bean,2016-06-11 12:00:46,2016-06-11 12:00:53,98,6.507
11,a,mokykla,school,2016-06-11 12:00:53,2016-06-11 12:00:57,75,3.949
11,a,dirzas,belt,2016-06-11 12:00:58,2016-06-11 12:01:02,97,3.616
11,a,arbata,tea,2016-06-11 12:01:03,2016-06-11 12:01:06,65,3.8
11,a,smuikas,violin,2016-06-11 12:01:07,2016-06-11 12:01:10,57,2.421
11,a,traukinys,train,2016-06-11 12:01:10,2016-06-11 12:01:14,100,3.617
11,a,sausainis,cookie,2016-06-11 12:01:15,2016-06-11 12:01:18,90,3.085
11,a,purvas,dirt,2016-06-11 12:01:19,2016-06-11 12:01:23,97,4.48
11,a,kamuolys,ball,2016-06-11 12:01:24,2016-06-11 12:01:36,75,11.917
11,a,burna,mouth,2016-06-11 12:01:37,2016-06-11 12:01:40,87,3.617
11,a,kriaukle,sink,2016-06-11 12:01:41,2016-06-11 12:01:45,48,3.752
11,a,zele,jelly,2016-06-11 12:01:46,2016-06-11 12:01:48,100,2.156
11,a,daina,song,2016-06-11 12:01:49,2016-06-11 12:01:51,70,2.837
11,a,gelezis,iron,2016-06-11 12:01:52,2016-06-11 12:01:55,63,3.202
11,a,sesuo,sister,2016-06-11 12:01:56,2016-06-11 12:01:59,100,2.372
11,a,smegenys,brain,2016-06-11 12:01:59,2016-06-11 12:02:04,99,4.264
11,a,tiltas,bridge,2016-06-11 12:02:04,2016-06-11 12:02:07,92,2.77
11,a,kardas,sword,2016-06-11 12:02:08,2016-06-11 12:02:10,100,2.256
11,a,plyta,brick,2016-06-11 12:02:11,2016-06-11 12:02:15,63,3.468
11,a,lova,bed,2016-06-11 12:02:15,2016-06-11 12:02:18,100,2.457
11,a,kirvis,axe,2016-06-11 12:02:19,2016-06-11 12:02:22,76,3.6
11,a,upe,river,2016-06-11 12:02:23,2016-06-11 12:02:26,97,3.02
11,a,padazas,gravy,2016-06-11 12:02:27,2016-06-11 12:02:30,68,3.119
11,a,lietus,rain,2016-06-11 12:02:31,2016-06-11 12:02:33,65,2.704
11,a,kunigas,priest,2016-06-11 12:02:34,2016-06-11 12:02:37,99,3.021
11,a,knyga,book,2016-06-11 12:02:38,2016-06-11 12:02:41,100,3.219
11,a,miestas,city,2016-06-11 12:02:42,2016-06-11 12:02:45,74,2.903
11,a,varpas,bell,2016-06-11 12:02:46,2016-06-11 12:02:48,65,2.322
11,a,masina,car,2016-06-11 12:02:49,2016-06-11 12:02:52,100,2.672
11,a,pinigine,wallet,2016-06-11 12:02:52,2016-06-11 12:02:57,54,5.077
11,a,karalius,king,2016-06-11 12:02:58,2016-06-11 12:03:02,63,3.301
11,a,batas,shoe,2016-06-11 12:03:02,2016-06-11 12:03:04,58,1.825
11,a,akis,eye,2016-06-11 12:03:05,2016-06-11 12:03:08,53,2.556
11,a,laiptelis,stair,2016-06-11 12:03:08,2016-06-11 12:03:15,88,6.618
11,a,duona,bread,2016-06-11 12:03:16,2016-06-11 12:03:18,56,2.172
11,a,kumpis,ham,2016-06-11 12:03:19,2016-06-11 12:03:21,55,1.891
11,a,laikrodis,clock,2016-06-11 12:03:21,2016-06-11 12:03:27,73,6.09
11,a,vaistas,drug,2016-06-11 12:03:28,2016-06-11 12:03:32,98,3.85
