participant_number,group,lithuanian_word,english_word,trial_start,trial_end,JOL,response_time
15,a,kreida,chalk,2016-07-13 13:35:32,2016-07-13 13:35:37,100,4.507
15,a,mesa,meat,2016-07-13 13:35:37,2016-07-13 13:35:40,100,2.639
15,a,pastatas,building,2016-07-13 13:35:41,2016-07-13 13:35:43,100,2.587
15,a,muilas,soap,2016-07-13 13:35:44,2016-07-13 13:35:47,100,2.589
15,a,bugnas,drum,2016-07-13 13:35:48,2016-07-13 13:35:51,100,3.719
15,a,rusys,basement,2016-07-13 13:35:52,2016-07-13 13:35:54,100,2.34
15,a,nafta,oil,2016-07-13 13:35:55,2016-07-13 13:36:00,100,4.912
15,a,pupa,bean,2016-07-13 13:36:01,2016-07-13 13:36:04,100,2.922
15,a,mokykla,school,2016-07-13 13:36:05,2016-07-13 13:36:08,100,3.236
15,a,dirzas,belt,2016-07-13 13:36:09,2016-07-13 13:36:13,100,4.53
15,a,arbata,tea,2016-07-13 13:36:14,2016-07-13 13:36:16,100,1.942
15,a,smuikas,violin,2016-07-13 13:36:17,2016-07-13 13:36:20,100,3.782
15,a,traukinys,train,2016-07-13 13:36:21,2016-07-13 13:36:29,100,7.839
15,a,sausainis,cookie,2016-07-13 13:36:30,2016-07-13 13:36:38,100,7.8
15,a,purvas,dirt,2016-07-13 13:36:39,2016-07-13 13:36:41,100,2.888
15,a,kamuolys,ball,2016-07-13 13:36:42,2016-07-13 13:36:57,100,14.557
15,a,burna,mouth,2016-07-13 13:36:58,2016-07-13 13:37:00,100,2.373
15,a,kriaukle,sink,2016-07-13 13:37:01,2016-07-13 13:37:09,100,7.916
15,a,zele,jelly,2016-07-13 13:37:09,2016-07-13 13:37:12,100,2.601
15,a,daina,song,2016-07-13 13:37:13,2016-07-13 13:37:15,100,2.572
15,a,gelezis,iron,2016-07-13 13:37:16,2016-07-13 13:37:19,100,3.119
15,a,sesuo,sister,2016-07-13 13:37:20,2016-07-13 13:37:23,100,2.87
15,a,smegenys,brain,2016-07-13 13:37:24,2016-07-13 13:37:27,100,3.002
15,a,tiltas,bridge,2016-07-13 13:37:28,2016-07-13 13:37:31,100,3.219
15,a,kardas,sword,2016-07-13 13:37:32,2016-07-13 13:37:34,100,2.521
15,a,plyta,brick,2016-07-13 13:37:35,2016-07-13 13:37:39,100,3.749
15,a,lova,bed,2016-07-13 13:37:39,2016-07-13 13:37:41,100,1.958
15,a,kirvis,axe,2016-07-13 13:37:42,2016-07-13 13:37:44,100,1.906
15,a,upe,river,2016-07-13 13:37:45,2016-07-13 13:37:48,100,2.888
15,a,padazas,gravy,2016-07-13 13:37:49,2016-07-13 13:37:52,100,3.716
15,a,lietus,rain,2016-07-13 13:37:53,2016-07-13 13:37:56,100,3.202
15,a,kunigas,priest,2016-07-13 13:37:57,2016-07-13 13:38:01,100,3.584
15,a,knyga,book,2016-07-13 13:38:02,2016-07-13 13:38:04,100,2.109
15,a,miestas,city,2016-07-13 13:38:04,2016-07-13 13:38:07,100,2.156
15,a,varpas,bell,2016-07-13 13:38:07,2016-07-13 13:38:09,100,1.757
15,a,masina,car,2016-07-13 13:38:10,2016-07-13 13:38:11,100,1.492
15,a,pinigine,wallet,2016-07-13 13:38:12,2016-07-13 13:38:14,100,1.342
15,a,karalius,king,2016-07-13 13:38:14,2016-07-13 13:38:21,100,7.069
15,a,batas,shoe,2016-07-13 13:38:22,2016-07-13 13:38:24,100,1.891
15,a,akis,eye,2016-07-13 13:38:25,2016-07-13 13:38:26,100,1.51
15,a,laiptelis,stair,2016-07-13 13:38:27,2016-07-13 13:38:30,100,2.62
15,a,duona,bread,2016-07-13 13:38:31,2016-07-13 13:38:34,100,3.734
15,a,kumpis,ham,2016-07-13 13:38:35,2016-07-13 13:38:37,100,2.157
15,a,laikrodis,clock,2016-07-13 13:38:38,2016-07-13 13:38:41,100,2.684
15,a,vaistas,drug,2016-07-13 13:38:42,2016-07-13 13:38:44,100,2.689
