participant_number,group,lithuanian_word,english_word,trial_start,trial_end,JOL,response_time
37,h,kreida,chalk,2017-02-08 16:58:21,2017-02-08 16:58:32,38,11.381
37,h,mesa,meat,2017-02-08 16:58:33,2017-02-08 16:58:37,38,3.817
37,h,pastatas,building,2017-02-08 16:58:38,2017-02-08 16:58:43,50,5.243
37,h,muilas,soap,2017-02-08 16:58:44,2017-02-08 16:58:49,60,5.727
37,h,bugnas,drum,2017-02-08 16:58:50,2017-02-08 16:58:56,45,6.207
37,h,rusys,basement,2017-02-08 16:58:57,2017-02-08 16:59:02,27,4.762
37,h,nafta,oil,2017-02-08 16:59:03,2017-02-08 16:59:06,100,2.921
37,h,pupa,bean,2017-02-08 16:59:06,2017-02-08 16:59:10,95,3.354
37,h,mokykla,school,2017-02-08 16:59:11,2017-02-08 16:59:14,97,3.617
37,h,dirzas,belt,2017-02-08 16:59:15,2017-02-08 16:59:19,7,4.115
37,h,arbata,tea,2017-02-08 16:59:20,2017-02-08 16:59:23,63,3.353
37,h,smuikas,violin,2017-02-08 16:59:24,2017-02-08 16:59:28,71,4.247
37,h,traukinys,train,2017-02-08 16:59:29,2017-02-08 16:59:33,100,4.015
37,h,sausainis,cookie,2017-02-08 16:59:34,2017-02-08 16:59:38,87,4.396
37,h,purvas,dirt,2017-02-08 16:59:39,2017-02-08 16:59:44,71,5.311
37,h,kamuolys,ball,2017-02-08 16:59:45,2017-02-08 16:59:49,20,3.917
37,h,burna,mouth,2017-02-08 16:59:50,2017-02-08 16:59:55,86,5.41
37,h,kriaukle,sink,2017-02-08 16:59:56,2017-02-08 17:00:03,69,6.721
37,h,zele,jelly,2017-02-08 17:00:04,2017-02-08 17:00:11,88,6.854
37,h,daina,song,2017-02-08 17:00:11,2017-02-08 17:00:17,66,5.311
37,h,gelezis,iron,2017-02-08 17:00:17,2017-02-08 17:00:24,8,6.722
37,h,sesuo,sister,2017-02-08 17:00:25,2017-02-08 17:00:29,60,3.999
37,h,smegenys,brain,2017-02-08 17:00:30,2017-02-08 17:00:34,27,3.75
37,h,tiltas,bridge,2017-02-08 17:00:34,2017-02-08 17:00:38,95,3.749
37,h,kardas,sword,2017-02-08 17:00:39,2017-02-08 17:00:42,55,3.385
37,h,plyta,brick,2017-02-08 17:00:43,2017-02-08 17:00:51,16,8.048
37,h,lova,bed,2017-02-08 17:00:52,2017-02-08 17:00:56,71,4.431
37,h,kirvis,axe,2017-02-08 17:00:57,2017-02-08 17:01:00,92,2.837
37,h,upe,river,2017-02-08 17:01:01,2017-02-08 17:01:04,98,3.535
37,h,padazas,gravy,2017-02-08 17:01:05,2017-02-08 17:01:12,0,6.472
37,h,lietus,rain,2017-02-08 17:01:12,2017-02-08 17:01:19,19,6.807
37,h,kunigas,priest,2017-02-08 17:01:20,2017-02-08 17:01:28,3,8.429
37,h,knyga,book,2017-02-08 17:01:29,2017-02-08 17:01:37,3,7.982
37,h,miestas,city,2017-02-08 17:01:38,2017-02-08 17:01:43,16,5.231
37,h,varpas,bell,2017-02-08 17:01:44,2017-02-08 17:01:47,14,2.655
37,h,masina,car,2017-02-08 17:01:47,2017-02-08 17:02:01,0,13.478
37,h,pinigine,wallet,2017-02-08 17:02:02,2017-02-08 17:02:11,84,9.245
37,h,karalius,king,2017-02-08 17:02:12,2017-02-08 17:02:16,39,4.414
37,h,batas,shoe,2017-02-08 17:02:17,2017-02-08 17:02:21,5,3.733
37,h,akis,eye,2017-02-08 17:02:22,2017-02-08 17:02:27,52,5.792
37,h,laiptelis,stair,2017-02-08 17:02:28,2017-02-08 17:02:32,5,3.482
37,h,duona,bread,2017-02-08 17:02:32,2017-02-08 17:02:37,69,4.131
37,h,kumpis,ham,2017-02-08 17:02:37,2017-02-08 17:02:42,42,4.548
37,h,laikrodis,clock,2017-02-08 17:02:43,2017-02-08 17:02:50,64,7.268
37,h,vaistas,drug,2017-02-08 17:02:51,2017-02-08 17:02:59,79,8.1
