participant_number,group,lithuanian_word,english_word,trial_start,trial_end,JOL,response_time
47,f,kreida,chalk,2017-03-31 13:25:20,2017-03-31 13:25:25,100,5.486
47,f,mesa,meat,2017-03-31 13:25:26,2017-03-31 13:25:28,100,1.941
47,f,pastatas,building,2017-03-31 13:25:29,2017-03-31 13:25:30,100,1.541
47,f,muilas,soap,2017-03-31 13:25:31,2017-03-31 13:25:37,100,5.81
47,f,bugnas,drum,2017-03-31 13:25:38,2017-03-31 13:25:41,100,2.855
47,f,rusys,basement,2017-03-31 13:25:42,2017-03-31 13:25:48,96,6.521
47,f,nafta,oil,2017-03-31 13:25:49,2017-03-31 13:25:52,94,2.987
47,f,pupa,bean,2017-03-31 13:25:53,2017-03-31 13:25:54,100,1.61
47,f,mokykla,school,2017-03-31 13:25:55,2017-03-31 13:26:01,30,6.422
47,f,dirzas,belt,2017-03-31 13:26:02,2017-03-31 13:26:05,60,2.919
47,f,arbata,tea,2017-03-31 13:26:06,2017-03-31 13:26:08,100,2.156
47,f,smuikas,violin,2017-03-31 13:26:09,2017-03-31 13:26:11,30,2.57
47,f,traukinys,train,2017-03-31 13:26:12,2017-03-31 13:26:15,100,2.836
47,f,sausainis,cookie,2017-03-31 13:26:16,2017-03-31 13:26:19,100,2.637
47,f,purvas,dirt,2017-03-31 13:26:19,2017-03-31 13:26:24,24,4.281
47,f,kamuolys,ball,2017-03-31 13:26:24,2017-03-31 13:26:28,9,3.286
47,f,burna,mouth,2017-03-31 13:26:29,2017-03-31 13:26:30,100,1.957
47,f,kriaukle,sink,2017-03-31 13:26:31,2017-03-31 13:26:35,18,3.351
47,f,zele,jelly,2017-03-31 13:26:35,2017-03-31 13:26:37,100,1.657
47,f,daina,song,2017-03-31 13:26:38,2017-03-31 13:26:42,95,4.132
47,f,gelezis,iron,2017-03-31 13:26:43,2017-03-31 13:26:46,86,2.92
47,f,sesuo,sister,2017-03-31 13:26:47,2017-03-31 13:26:51,61,4.579
47,f,smegenys,brain,2017-03-31 13:26:52,2017-03-31 13:26:56,10,3.9
47,f,tiltas,bridge,2017-03-31 13:26:57,2017-03-31 13:27:00,90,3.151
47,f,kardas,sword,2017-03-31 13:27:01,2017-03-31 13:27:03,89,2.107
47,f,plyta,brick,2017-03-31 13:27:03,2017-03-31 13:27:06,51,2.238
47,f,lova,bed,2017-03-31 13:27:07,2017-03-31 13:27:08,100,1.725
47,f,kirvis,axe,2017-03-31 13:27:09,2017-03-31 13:27:11,21,2.172
47,f,upe,river,2017-03-31 13:27:12,2017-03-31 13:27:17,80,4.714
47,f,padazas,gravy,2017-03-31 13:27:18,2017-03-31 13:27:20,30,2.172
47,f,lietus,rain,2017-03-31 13:27:20,2017-03-31 13:27:24,30,3.585
47,f,kunigas,priest,2017-03-31 13:27:25,2017-03-31 13:27:28,20,3.168
47,f,knyga,book,2017-03-31 13:27:29,2017-03-31 13:27:32,70,3.418
47,f,miestas,city,2017-03-31 13:27:33,2017-03-31 13:27:35,80,1.808
47,f,varpas,bell,2017-03-31 13:27:36,2017-03-31 13:27:39,30,3.501
47,f,masina,car,2017-03-31 13:27:40,2017-03-31 13:27:42,100,1.811
47,f,pinigine,wallet,2017-03-31 13:27:43,2017-03-31 13:27:45,91,2.172
47,f,karalius,king,2017-03-31 13:27:46,2017-03-31 13:27:50,80,4.88
47,f,batas,shoe,2017-03-31 13:27:51,2017-03-31 13:27:53,80,2.207
47,f,akis,eye,2017-03-31 13:27:54,2017-03-31 13:27:57,90,2.455
47,f,laiptelis,stair,2017-03-31 13:27:57,2017-03-31 13:27:59,20,1.525
47,f,duona,bread,2017-03-31 13:28:00,2017-03-31 13:28:04,80,4.048
47,f,kumpis,ham,2017-03-31 13:28:05,2017-03-31 13:28:09,90,4.148
47,f,laikrodis,clock,2017-03-31 13:28:10,2017-03-31 13:28:14,80,4.859
47,f,vaistas,drug,2017-03-31 13:28:15,2017-03-31 13:28:19,90,3.668
