participant_number,group,lithuanian_word,english_word,trial_start,trial_end,JOL,response_time
18,a,kreida,chalk,2016-08-24 14:41:17,2016-08-24 14:41:28,5,11.13
18,a,mesa,meat,2016-08-24 14:41:29,2016-08-24 14:41:35,100,5.228
18,a,pastatas,building,2016-08-24 14:41:35,2016-08-24 14:41:40,100,4.977
18,a,muilas,soap,2016-08-24 14:41:41,2016-08-24 14:41:44,100,3.037
18,a,bugnas,drum,2016-08-24 14:41:45,2016-08-24 14:41:50,90,5.411
18,a,rusys,basement,2016-08-24 14:41:51,2016-08-24 14:41:55,90,3.8
18,a,nafta,oil,2016-08-24 14:41:56,2016-08-24 14:42:01,50,5.775
18,a,pupa,bean,2016-08-24 14:42:02,2016-08-24 14:42:06,100,4.0
18,a,mokykla,school,2016-08-24 14:42:07,2016-08-24 14:42:11,90,3.883
18,a,dirzas,belt,2016-08-24 14:42:12,2016-08-24 14:42:17,30,5.294
18,a,arbata,tea,2016-08-24 14:42:18,2016-08-24 14:42:29,10,10.773
18,a,smuikas,violin,2016-08-24 14:42:29,2016-08-24 14:42:34,0,4.146
18,a,traukinys,train,2016-08-24 14:42:34,2016-08-24 14:42:40,60,5.19
18,a,sausainis,cookie,2016-08-24 14:42:40,2016-08-24 14:42:47,100,6.189
18,a,purvas,dirt,2016-08-24 14:42:47,2016-08-24 14:42:52,70,4.149
18,a,kamuolys,ball,2016-08-24 14:42:52,2016-08-24 14:42:59,15,6.639
18,a,burna,mouth,2016-08-24 14:43:00,2016-08-24 14:43:07,20,6.905
18,a,kriaukle,sink,2016-08-24 14:43:07,2016-08-24 14:43:18,10,10.821
18,a,zele,jelly,2016-08-24 14:43:19,2016-08-24 14:43:21,100,2.288
18,a,daina,song,2016-08-24 14:43:22,2016-08-24 14:43:30,95,7.934
18,a,gelezis,iron,2016-08-24 14:43:31,2016-08-24 14:43:38,50,6.804
18,a,sesuo,sister,2016-08-24 14:43:38,2016-08-24 14:43:41,100,2.687
18,a,smegenys,brain,2016-08-24 14:43:42,2016-08-24 14:43:45,100,2.72
18,a,tiltas,bridge,2016-08-24 14:43:45,2016-08-24 14:43:48,100,2.837
18,a,kardas,sword,2016-08-24 14:43:49,2016-08-24 14:43:55,90,5.776
18,a,plyta,brick,2016-08-24 14:43:56,2016-08-24 14:44:02,10,6.373
18,a,lova,bed,2016-08-24 14:44:03,2016-08-24 14:44:05,100,2.622
18,a,kirvis,axe,2016-08-24 14:44:06,2016-08-24 14:44:11,10,4.464
18,a,upe,river,2016-08-24 14:44:12,2016-08-24 14:44:15,50,3.319
18,a,padazas,gravy,2016-08-24 14:44:16,2016-08-24 14:44:23,10,7.319
18,a,lietus,rain,2016-08-24 14:44:24,2016-08-24 14:44:27,0,3.235
18,a,kunigas,priest,2016-08-24 14:44:28,2016-08-24 14:44:34,5,6.305
18,a,knyga,book,2016-08-24 14:44:35,2016-08-24 14:44:41,20,5.626
18,a,miestas,city,2016-08-24 14:44:41,2016-08-24 14:44:48,5,6.688
18,a,varpas,bell,2016-08-24 14:44:49,2016-08-24 14:44:52,0,3.318
18,a,masina,car,2016-08-24 14:44:53,2016-08-24 14:44:58,5,4.847
18,a,pinigine,wallet,2016-08-24 14:44:59,2016-08-24 14:45:02,0,3.018
18,a,karalius,king,2016-08-24 14:45:02,2016-08-24 14:45:06,51,3.999
18,a,batas,shoe,2016-08-24 14:45:07,2016-08-24 14:45:10,100,2.356
18,a,akis,eye,2016-08-24 14:45:10,2016-08-24 14:45:18,75,7.968
18,a,laiptelis,stair,2016-08-24 14:45:19,2016-08-24 14:45:23,0,3.75
18,a,duona,bread,2016-08-24 14:45:24,2016-08-24 14:45:28,55,4.197
18,a,kumpis,ham,2016-08-24 14:45:29,2016-08-24 14:45:39,40,10.642
18,a,laikrodis,clock,2016-08-24 14:45:40,2016-08-24 14:45:47,40,7.019
18,a,vaistas,drug,2016-08-24 14:45:48,2016-08-24 14:45:54,50,6.272
