participant_number,group,lithuanian_word,english_word,trial_start,trial_end,JOL,response_time
16,c,kreida,chalk,2016-08-09 12:08:49,2016-08-09 12:08:54,91,5.432
16,c,mesa,meat,2016-08-09 12:08:55,2016-08-09 12:08:57,100,2.456
16,c,pastatas,building,2016-08-09 12:08:58,2016-08-09 12:09:01,100,2.92
16,c,muilas,soap,2016-08-09 12:09:02,2016-08-09 12:09:05,89,3.369
16,c,bugnas,drum,2016-08-09 12:09:06,2016-08-09 12:09:08,96,2.473
16,c,rusys,basement,2016-08-09 12:09:09,2016-08-09 12:09:12,95,2.853
16,c,nafta,oil,2016-08-09 12:09:13,2016-08-09 12:09:15,96,2.472
16,c,pupa,bean,2016-08-09 12:09:16,2016-08-09 12:09:18,100,2.208
16,c,mokykla,school,2016-08-09 12:09:19,2016-08-09 12:09:24,71,4.928
16,c,dirzas,belt,2016-08-09 12:09:25,2016-08-09 12:09:27,83,2.454
16,c,arbata,tea,2016-08-09 12:09:28,2016-08-09 12:09:31,100,2.59
16,c,smuikas,violin,2016-08-09 12:09:32,2016-08-09 12:09:34,100,2.322
16,c,traukinys,train,2016-08-09 12:09:35,2016-08-09 12:09:37,100,2.505
16,c,sausainis,cookie,2016-08-09 12:09:38,2016-08-09 12:09:40,95,2.355
16,c,purvas,dirt,2016-08-09 12:09:41,2016-08-09 12:09:44,84,2.622
16,c,kamuolys,ball,2016-08-09 12:09:45,2016-08-09 12:09:48,51,3.9
16,c,burna,mouth,2016-08-09 12:09:49,2016-08-09 12:09:52,99,2.588
16,c,kriaukle,sink,2016-08-09 12:09:53,2016-08-09 12:09:55,95,2.339
16,c,zele,jelly,2016-08-09 12:09:56,2016-08-09 12:09:58,100,1.973
16,c,daina,song,2016-08-09 12:09:59,2016-08-09 12:10:01,100,1.974
16,c,gelezis,iron,2016-08-09 12:10:01,2016-08-09 12:10:04,100,2.539
16,c,sesuo,sister,2016-08-09 12:10:05,2016-08-09 12:10:07,100,2.838
16,c,smegenys,brain,2016-08-09 12:10:08,2016-08-09 12:10:12,98,4.148
16,c,tiltas,bridge,2016-08-09 12:10:13,2016-08-09 12:10:15,99,2.189
16,c,kardas,sword,2016-08-09 12:10:16,2016-08-09 12:10:20,77,3.484
16,c,plyta,brick,2016-08-09 12:10:20,2016-08-09 12:10:22,96,1.858
16,c,lova,bed,2016-08-09 12:10:23,2016-08-09 12:10:25,100,1.776
16,c,kirvis,axe,2016-08-09 12:10:26,2016-08-09 12:10:28,100,1.908
16,c,upe,river,2016-08-09 12:10:28,2016-08-09 12:10:31,100,2.672
16,c,padazas,gravy,2016-08-09 12:10:32,2016-08-09 12:10:36,84,4.098
16,c,lietus,rain,2016-08-09 12:10:37,2016-08-09 12:10:40,97,2.868
16,c,kunigas,priest,2016-08-09 12:10:40,2016-08-09 12:10:43,89,2.372
16,c,knyga,book,2016-08-09 12:10:44,2016-08-09 12:10:46,80,2.04
16,c,miestas,city,2016-08-09 12:10:46,2016-08-09 12:10:49,100,2.024
16,c,varpas,bell,2016-08-09 12:10:49,2016-08-09 12:10:52,97,2.405
16,c,masina,car,2016-08-09 12:10:52,2016-08-09 12:10:57,54,4.081
16,c,pinigine,wallet,2016-08-09 12:10:57,2016-08-09 12:11:02,46,4.895
16,c,karalius,king,2016-08-09 12:11:03,2016-08-09 12:11:06,100,2.505
16,c,batas,shoe,2016-08-09 12:11:06,2016-08-09 12:11:09,99,2.555
16,c,akis,eye,2016-08-09 12:11:10,2016-08-09 12:11:12,100,2.307
16,c,laiptelis,stair,2016-08-09 12:11:13,2016-08-09 12:11:16,100,2.703
16,c,duona,bread,2016-08-09 12:11:16,2016-08-09 12:11:19,62,2.887
16,c,kumpis,ham,2016-08-09 12:11:20,2016-08-09 12:11:22,97,2.323
16,c,laikrodis,clock,2016-08-09 12:11:23,2016-08-09 12:11:26,81,3.333
16,c,vaistas,drug,2016-08-09 12:11:27,2016-08-09 12:11:29,100,1.958
