participant_number,group,lithuanian_word,english_word,trial_start,trial_end,JOL,response_time
12,a,kreida,chalk,2016-06-13 11:28:48,2016-06-13 11:28:54,100,5.486
12,a,mesa,meat,2016-06-13 11:28:55,2016-06-13 11:28:57,100,2.887
12,a,pastatas,building,2016-06-13 11:28:58,2016-06-13 11:29:00,100,2.188
12,a,muilas,soap,2016-06-13 11:29:01,2016-06-13 11:29:07,100,5.294
12,a,bugnas,drum,2016-06-13 11:29:07,2016-06-13 11:29:10,100,2.838
12,a,rusys,basement,2016-06-13 11:29:11,2016-06-13 11:29:13,100,2.405
12,a,nafta,oil,2016-06-13 11:29:14,2016-06-13 11:29:16,100,1.99
12,a,pupa,bean,2016-06-13 11:29:17,2016-06-13 11:29:19,100,2.075
12,a,mokykla,school,2016-06-13 11:29:20,2016-06-13 11:29:22,100,2.322
12,a,dirzas,belt,2016-06-13 11:29:23,2016-06-13 11:29:30,100,6.605
12,a,arbata,tea,2016-06-13 11:29:30,2016-06-13 11:29:32,100,1.975
12,a,smuikas,violin,2016-06-13 11:29:33,2016-06-13 11:29:36,100,3.334
12,a,traukinys,train,2016-06-13 11:29:37,2016-06-13 11:29:40,100,2.438
12,a,sausainis,cookie,2016-06-13 11:29:41,2016-06-13 11:29:43,100,2.288
12,a,purvas,dirt,2016-06-13 11:29:44,2016-06-13 11:29:46,100,1.958
12,a,kamuolys,ball,2016-06-13 11:29:46,2016-06-13 11:29:57,95,10.44
12,a,burna,mouth,2016-06-13 11:29:58,2016-06-13 11:30:00,100,2.721
12,a,kriaukle,sink,2016-06-13 11:30:01,2016-06-13 11:30:04,100,3.002
12,a,zele,jelly,2016-06-13 11:30:05,2016-06-13 11:30:08,100,3.202
12,a,daina,song,2016-06-13 11:30:09,2016-06-13 11:30:11,100,2.29
12,a,gelezis,iron,2016-06-13 11:30:12,2016-06-13 11:30:14,100,2.322
12,a,sesuo,sister,2016-06-13 11:30:15,2016-06-13 11:30:17,100,1.842
12,a,smegenys,brain,2016-06-13 11:30:18,2016-06-13 11:30:20,100,2.504
12,a,tiltas,bridge,2016-06-13 11:30:21,2016-06-13 11:30:23,100,2.207
12,a,kardas,sword,2016-06-13 11:30:24,2016-06-13 11:30:26,100,2.057
12,a,plyta,brick,2016-06-13 11:30:27,2016-06-13 11:30:29,100,2.323
12,a,lova,bed,2016-06-13 11:30:30,2016-06-13 11:30:32,100,2.323
12,a,kirvis,axe,2016-06-13 11:30:33,2016-06-13 11:30:35,100,2.306
12,a,upe,river,2016-06-13 11:30:36,2016-06-13 11:30:38,100,2.107
12,a,padazas,gravy,2016-06-13 11:30:39,2016-06-13 11:30:47,95,7.934
12,a,lietus,rain,2016-06-13 11:30:48,2016-06-13 11:30:50,100,2.39
12,a,kunigas,priest,2016-06-13 11:30:51,2016-06-13 11:30:53,100,2.338
12,a,knyga,book,2016-06-13 11:30:54,2016-06-13 11:30:57,100,2.289
12,a,miestas,city,2016-06-13 11:30:57,2016-06-13 11:31:00,100,2.505
12,a,varpas,bell,2016-06-13 11:31:01,2016-06-13 11:31:05,95,4.215
12,a,masina,car,2016-06-13 11:31:06,2016-06-13 11:31:08,100,2.123
12,a,pinigine,wallet,2016-06-13 11:31:09,2016-06-13 11:31:11,100,2.374
12,a,karalius,king,2016-06-13 11:31:12,2016-06-13 11:31:15,100,3.069
12,a,batas,shoe,2016-06-13 11:31:16,2016-06-13 11:31:18,100,2.04
12,a,akis,eye,2016-06-13 11:31:18,2016-06-13 11:31:27,100,8.533
12,a,laiptelis,stair,2016-06-13 11:31:28,2016-06-13 11:31:40,80,12.415
12,a,duona,bread,2016-06-13 11:31:41,2016-06-13 11:31:46,70,5.094
12,a,kumpis,ham,2016-06-13 11:31:47,2016-06-13 11:31:53,90,5.892
12,a,laikrodis,clock,2016-06-13 11:31:54,2016-06-13 11:31:57,70,3.533
12,a,vaistas,drug,2016-06-13 11:31:58,2016-06-13 11:32:01,70,2.904
