participant_number,group,lithuanian_word,english_word,trial_start,trial_end,JOL,response_time
35,c,kreida,chalk,2017-02-02 16:36:57,2017-02-02 16:37:15,73,17.289
35,c,mesa,meat,2017-02-02 16:37:15,2017-02-02 16:37:19,100,3.119
35,c,pastatas,building,2017-02-02 16:37:19,2017-02-02 16:37:25,94,5.974
35,c,muilas,soap,2017-02-02 16:37:26,2017-02-02 16:37:30,56,3.552
35,c,bugnas,drum,2017-02-02 16:37:30,2017-02-02 16:37:36,68,5.991
35,c,rusys,basement,2017-02-02 16:37:37,2017-02-02 16:37:41,47,3.518
35,c,nafta,oil,2017-02-02 16:37:42,2017-02-02 16:37:44,44,2.871
35,c,pupa,bean,2017-02-02 16:37:45,2017-02-02 16:37:48,100,2.623
35,c,mokykla,school,2017-02-02 16:37:49,2017-02-02 16:37:51,81,2.654
35,c,dirzas,belt,2017-02-02 16:37:52,2017-02-02 16:37:56,71,3.534
35,c,arbata,tea,2017-02-02 16:37:56,2017-02-02 16:38:00,85,3.701
35,c,smuikas,violin,2017-02-02 16:38:01,2017-02-02 16:38:05,46,4.463
35,c,traukinys,train,2017-02-02 16:38:06,2017-02-02 16:38:10,70,4.164
35,c,sausainis,cookie,2017-02-02 16:38:11,2017-02-02 16:38:14,53,2.969
35,c,purvas,dirt,2017-02-02 16:38:15,2017-02-02 16:38:22,61,7.12
35,c,kamuolys,ball,2017-02-02 16:38:23,2017-02-02 16:38:28,52,5.244
35,c,burna,mouth,2017-02-02 16:38:29,2017-02-02 16:38:32,93,2.771
35,c,kriaukle,sink,2017-02-02 16:38:32,2017-02-02 16:38:35,74,2.622
35,c,zele,jelly,2017-02-02 16:38:36,2017-02-02 16:38:38,99,2.455
35,c,daina,song,2017-02-02 16:38:39,2017-02-02 16:38:42,86,2.451
35,c,gelezis,iron,2017-02-02 16:38:42,2017-02-02 16:38:45,63,3.119
35,c,sesuo,sister,2017-02-02 16:38:46,2017-02-02 16:38:49,84,2.289
35,c,smegenys,brain,2017-02-02 16:38:49,2017-02-02 16:38:53,73,3.966
35,c,tiltas,bridge,2017-02-02 16:38:54,2017-02-02 16:38:56,49,2.371
35,c,kardas,sword,2017-02-02 16:38:57,2017-02-02 16:39:00,50,2.223
35,c,plyta,brick,2017-02-02 16:39:00,2017-02-02 16:39:06,67,5.925
35,c,lova,bed,2017-02-02 16:39:07,2017-02-02 16:39:11,81,4.382
35,c,kirvis,axe,2017-02-02 16:39:12,2017-02-02 16:39:15,44,2.455
35,c,upe,river,2017-02-02 16:39:15,2017-02-02 16:39:18,38,2.638
35,c,padazas,gravy,2017-02-02 16:39:19,2017-02-02 16:39:21,39,2.505
35,c,lietus,rain,2017-02-02 16:39:22,2017-02-02 16:39:25,51,2.556
35,c,kunigas,priest,2017-02-02 16:39:26,2017-02-02 16:39:28,58,2.438
35,c,knyga,book,2017-02-02 16:39:29,2017-02-02 16:39:32,42,2.97
35,c,miestas,city,2017-02-02 16:39:33,2017-02-02 16:39:36,56,3.169
35,c,varpas,bell,2017-02-02 16:39:37,2017-02-02 16:39:42,49,5.842
35,c,masina,car,2017-02-02 16:39:43,2017-02-02 16:39:46,89,2.605
35,c,pinigine,wallet,2017-02-02 16:39:47,2017-02-02 16:39:53,44,6.19
35,c,karalius,king,2017-02-02 16:39:54,2017-02-02 16:39:56,55,2.007
35,c,batas,shoe,2017-02-02 16:39:56,2017-02-02 16:39:58,86,1.959
35,c,akis,eye,2017-02-02 16:39:59,2017-02-02 16:40:01,74,1.974
35,c,laiptelis,stair,2017-02-02 16:40:02,2017-02-02 16:40:04,45,2.304
35,c,duona,bread,2017-02-02 16:40:05,2017-02-02 16:40:07,71,2.023
35,c,kumpis,ham,2017-02-02 16:40:08,2017-02-02 16:40:10,68,2.638
35,c,laikrodis,clock,2017-02-02 16:40:11,2017-02-02 16:40:16,35,5.011
35,c,vaistas,drug,2017-02-02 16:40:17,2017-02-02 16:40:21,32,3.645
