participant_number,group,lithuanian_word,english_word,trial_start,trial_end,JOL,response_time
9,a,kreida,chalk,2016-06-09 18:12:03,2016-06-09 18:12:11,22,7.695
9,a,mesa,meat,2016-06-09 18:12:12,2016-06-09 18:12:15,100,3.353
9,a,pastatas,building,2016-06-09 18:12:16,2016-06-09 18:12:20,98,4.164
9,a,muilas,soap,2016-06-09 18:12:21,2016-06-09 18:12:23,98,2.241
9,a,bugnas,drum,2016-06-09 18:12:24,2016-06-09 18:12:27,1,2.754
9,a,rusys,basement,2016-06-09 18:12:27,2016-06-09 18:12:30,87,2.721
9,a,nafta,oil,2016-06-09 18:12:31,2016-06-09 18:12:33,49,2.422
9,a,pupa,bean,2016-06-09 18:12:34,2016-06-09 18:12:36,49,1.925
9,a,mokykla,school,2016-06-09 18:12:37,2016-06-09 18:12:39,62,1.857
9,a,dirzas,belt,2016-06-09 18:12:40,2016-06-09 18:12:42,26,2.006
9,a,arbata,tea,2016-06-09 18:12:42,2016-06-09 18:12:44,53,1.858
9,a,smuikas,violin,2016-06-09 18:12:45,2016-06-09 18:12:51,44,6.223
9,a,traukinys,train,2016-06-09 18:12:52,2016-06-09 18:13:02,41,9.875
9,a,sausainis,cookie,2016-06-09 18:13:03,2016-06-09 18:13:05,40,2.139
9,a,purvas,dirt,2016-06-09 18:13:06,2016-06-09 18:13:11,41,5.062
9,a,kamuolys,ball,2016-06-09 18:13:11,2016-06-09 18:13:17,43,5.808
9,a,burna,mouth,2016-06-09 18:13:18,2016-06-09 18:13:21,70,2.804
9,a,kriaukle,sink,2016-06-09 18:13:22,2016-06-09 18:13:24,55,2.488
9,a,zele,jelly,2016-06-09 18:13:25,2016-06-09 18:13:29,99,3.666
9,a,daina,song,2016-06-09 18:13:29,2016-06-09 18:13:32,32,2.372
9,a,gelezis,iron,2016-06-09 18:13:33,2016-06-09 18:13:35,25,2.007
9,a,sesuo,sister,2016-06-09 18:13:35,2016-06-09 18:13:38,78,2.505
9,a,smegenys,brain,2016-06-09 18:13:39,2016-06-09 18:13:43,25,4.563
9,a,tiltas,bridge,2016-06-09 18:13:44,2016-06-09 18:13:48,65,3.701
9,a,kardas,sword,2016-06-09 18:13:49,2016-06-09 18:13:51,15,2.289
9,a,plyta,brick,2016-06-09 18:13:52,2016-06-09 18:13:56,16,4.796
9,a,lova,bed,2016-06-09 18:13:57,2016-06-09 18:13:59,80,2.041
9,a,kirvis,axe,2016-06-09 18:14:00,2016-06-09 18:14:03,9,2.786
9,a,upe,river,2016-06-09 18:14:04,2016-06-09 18:14:06,21,1.958
9,a,padazas,gravy,2016-06-09 18:14:06,2016-06-09 18:14:09,20,2.887
9,a,lietus,rain,2016-06-09 18:14:10,2016-06-09 18:14:14,21,3.5
9,a,kunigas,priest,2016-06-09 18:14:14,2016-06-09 18:14:17,72,2.338
9,a,knyga,book,2016-06-09 18:14:18,2016-06-09 18:14:21,100,3.236
9,a,miestas,city,2016-06-09 18:14:22,2016-06-09 18:14:24,94,2.555
9,a,varpas,bell,2016-06-09 18:14:25,2016-06-09 18:14:27,52,1.908
9,a,masina,car,2016-06-09 18:14:28,2016-06-09 18:14:30,96,2.588
9,a,pinigine,wallet,2016-06-09 18:14:31,2016-06-09 18:14:33,47,2.39
9,a,karalius,king,2016-06-09 18:14:34,2016-06-09 18:14:37,47,3.019
9,a,batas,shoe,2016-06-09 18:14:38,2016-06-09 18:14:40,39,1.576
9,a,akis,eye,2016-06-09 18:14:40,2016-06-09 18:14:48,43,7.635
9,a,laiptelis,stair,2016-06-09 18:14:49,2016-06-09 18:14:52,45,2.604
9,a,duona,bread,2016-06-09 18:14:52,2016-06-09 18:14:54,51,1.973
9,a,kumpis,ham,2016-06-09 18:14:55,2016-06-09 18:14:57,48,2.041
9,a,laikrodis,clock,2016-06-09 18:14:58,2016-06-09 18:15:00,32,2.122
9,a,vaistas,drug,2016-06-09 18:15:01,2016-06-09 18:15:05,47,4.564
