key_resp_3.keys,key_resp_3.rt,key_resp_2.keys,key_resp_2.rt,key_resp_4.keys,key_resp_4.rt,trialsInst.thisRepN,trialsInst.thisTrialN,trialsInst.thisN,trialsInst.thisIndex,trialsInst.ran,infoType,thisWord,thisColor,condition,corrAns,participant,date,expName,psychopyVersion,OS,frameRate,key_resp_5.keys,key_resp_5.rt,key_resp.keys,key_resp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,key_resp_6.keys,key_resp_6.rt
space,2.2986,space,16.3384,1,2.2588,0,0,0,0,1,instructions,RED,red,congruent,1,29,2022-03-08_17h02.43.138,stroop,2021.1.4,MacIntel,59.94125757,,,,,,,,,,,
,,,,0,1.3409,0,1,1,1,1,instructions,YELLOW,yellow,incongruent,0,29,2022-03-08_17h02.43.138,stroop,2021.1.4,MacIntel,59.94125757,,,,,,,,,,,
,,,,2,1.1663,0,2,2,2,1,instructions,YELLOW,blue,incongruent,2,29,2022-03-08_17h02.43.138,stroop,2021.1.4,MacIntel,59.94125757,,,,,,,,,,,
,,,,9,0.9013,0,3,3,3,1,instructions,RED,green,congruent,9,29,2022-03-08_17h02.43.138,stroop,2021.1.4,MacIntel,59.94125757,,,,,,,,,,,
,,,,,,,,,,,trial,GREEN,red,incongruent,1,29,2022-03-08_17h02.43.138,stroop,2021.1.4,MacIntel,59.94125757,space,12.982,1,0.8534,0,0,0,14,1,,
,,,,,,,,,,,trial,RED,red,congruent,1,29,2022-03-08_17h02.43.138,stroop,2021.1.4,MacIntel,59.94125757,,,1,0.5472,0,1,1,0,1,,
,,,,,,,,,,,trial,GREEN,yellow,incongruent,0,29,2022-03-08_17h02.43.138,stroop,2021.1.4,MacIntel,59.94125757,,,0,0.4737,0,2,2,6,1,,
,,,,,,,,,,,trial,RED,red,congruent,1,29,2022-03-08_17h02.43.138,stroop,2021.1.4,MacIntel,59.94125757,,,1,0.5002,0,3,3,8,1,,
,,,,,,,,,,,trial,RED,green,incongruent,9,29,2022-03-08_17h02.43.138,stroop,2021.1.4,MacIntel,59.94125757,,,9,0.529,0,4,4,12,1,,
,,,,,,,,,,,trial,YELLOW,yellow,congruent,0,29,2022-03-08_17h02.43.138,stroop,2021.1.4,MacIntel,59.94125757,,,0,0.3672,0,5,5,3,1,,
,,,,,,,,,,,trial,BLUE,yellow,incongruent,0,29,2022-03-08_17h02.43.138,stroop,2021.1.4,MacIntel,59.94125757,,,0,0.4322,0,6,6,13,1,,
,,,,,,,,,,,trial,YELLOW,yellow,congruent,0,29,2022-03-08_17h02.43.138,stroop,2021.1.4,MacIntel,59.94125757,,,0,0.4229,0,7,7,11,1,,
,,,,,,,,,,,trial,GREEN,green,congruent,9,29,2022-03-08_17h02.43.138,stroop,2021.1.4,MacIntel,59.94125757,,,9,0.4734,0,8,8,10,1,,
,,,,,,,,,,,trial,RED,blue,incongruent,2,29,2022-03-08_17h02.43.138,stroop,2021.1.4,MacIntel,59.94125757,,,2,0.4333,0,9,9,4,1,,
,,,,,,,,,,,trial,BLUE,green,incongruent,9,29,2022-03-08_17h02.43.138,stroop,2021.1.4,MacIntel,59.94125757,,,9,0.487,0,10,10,5,1,,
,,,,,,,,,,,trial,YELLOW,blue,incongruent,2,29,2022-03-08_17h02.43.138,stroop,2021.1.4,MacIntel,59.94125757,,,9,0.4235,0,11,11,15,1,,
,,,,,,,,,,,trial,YELLOW,red,incongruent,1,29,2022-03-08_17h02.43.138,stroop,2021.1.4,MacIntel,59.94125757,,,1,0.5326,0,12,12,7,1,,
,,,,,,,,,,,trial,GREEN,green,congruent,9,29,2022-03-08_17h02.43.138,stroop,2021.1.4,MacIntel,59.94125757,,,9,0.5016,0,13,13,2,1,,
,,,,,,,,,,,trial,BLUE,blue,congruent,2,29,2022-03-08_17h02.43.138,stroop,2021.1.4,MacIntel,59.94125757,,,2,0.5419,0,14,14,1,1,,
,,,,,,,,,,,trial,BLUE,blue,congruent,2,29,2022-03-08_17h02.43.138,stroop,2021.1.4,MacIntel,59.94125757,,,2,0.4674,0,15,15,9,1,,
,,,,,,,,,,,trial,YELLOW,red,incongruent,1,29,2022-03-08_17h02.43.138,stroop,2021.1.4,MacIntel,59.94125757,,,1,0.4865,1,0,16,7,1,,
,,,,,,,,,,,trial,GREEN,green,congruent,9,29,2022-03-08_17h02.43.138,stroop,2021.1.4,MacIntel,59.94125757,,,9,0.5016,1,1,17,10,1,,
,,,,,,,,,,,trial,RED,blue,incongruent,2,29,2022-03-08_17h02.43.138,stroop,2021.1.4,MacIntel,59.94125757,,,9,0.4642,1,2,18,4,1,,
,,,,,,,,,,,trial,YELLOW,yellow,congruent,0,29,2022-03-08_17h02.43.138,stroop,2021.1.4,MacIntel,59.94125757,,,0,0.3676,1,3,19,11,1,,
,,,,,,,,,,,trial,YELLOW,yellow,congruent,0,29,2022-03-08_17h02.43.138,stroop,2021.1.4,MacIntel,59.94125757,,,0,0.4926,1,4,20,3,1,,
,,,,,,,,,,,trial,GREEN,red,incongruent,1,29,2022-03-08_17h02.43.138,stroop,2021.1.4,MacIntel,59.94125757,,,1,0.5355,1,5,21,14,1,,
,,,,,,,,,,,trial,GREEN,green,congruent,9,29,2022-03-08_17h02.43.138,stroop,2021.1.4,MacIntel,59.94125757,,,9,0.4943,1,6,22,2,1,,
,,,,,,,,,,,trial,BLUE,yellow,incongruent,0,29,2022-03-08_17h02.43.138,stroop,2021.1.4,MacIntel,59.94125757,,,0,0.4371,1,7,23,13,1,,
,,,,,,,,,,,trial,RED,green,incongruent,9,29,2022-03-08_17h02.43.138,stroop,2021.1.4,MacIntel,59.94125757,,,9,0.5688,1,8,24,12,1,,
,,,,,,,,,,,trial,BLUE,green,incongruent,9,29,2022-03-08_17h02.43.138,stroop,2021.1.4,MacIntel,59.94125757,,,9,0.5342,1,9,25,5,1,,
,,,,,,,,,,,trial,YELLOW,blue,incongruent,2,29,2022-03-08_17h02.43.138,stroop,2021.1.4,MacIntel,59.94125757,,,2,0.4849,1,10,26,15,1,,
,,,,,,,,,,,trial,RED,red,congruent,1,29,2022-03-08_17h02.43.138,stroop,2021.1.4,MacIntel,59.94125757,,,1,0.4628,1,11,27,8,1,,
,,,,,,,,,,,trial,GREEN,yellow,incongruent,0,29,2022-03-08_17h02.43.138,stroop,2021.1.4,MacIntel,59.94125757,,,9,0.3852,1,12,28,6,1,,
,,,,,,,,,,,trial,RED,red,congruent,1,29,2022-03-08_17h02.43.138,stroop,2021.1.4,MacIntel,59.94125757,,,2,0.3944,1,13,29,0,1,,
,,,,,,,,,,,trial,BLUE,blue,congruent,2,29,2022-03-08_17h02.43.138,stroop,2021.1.4,MacIntel,59.94125757,,,2,0.6205,1,14,30,9,1,,
,,,,,,,,,,,trial,BLUE,blue,congruent,2,29,2022-03-08_17h02.43.138,stroop,2021.1.4,MacIntel,59.94125757,,,2,0.5149,1,15,31,1,1,,
,,,,,,,,,,,,,,,,29,2022-03-08_17h02.43.138,stroop,2021.1.4,MacIntel,59.94125757,,,,,,,,,,space,2.8194
