key_resp_3.keys,key_resp_3.rt,key_resp_2.keys,key_resp_2.rt,key_resp_4.keys,key_resp_4.rt,trialsInst.thisRepN,trialsInst.thisTrialN,trialsInst.thisN,trialsInst.thisIndex,trialsInst.ran,infoType,thisWord,thisColor,condition,corrAns,participant,date,expName,psychopyVersion,OS,frameRate,key_resp_5.keys,key_resp_5.rt,key_resp.keys,key_resp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,key_resp_6.keys,key_resp_6.rt
,,,,,,,,,,,trial,YELLOW,red,incongruent,1,13,2022-03-07_20h28.20.416,stroop,2021.1.4,MacIntel,120.0048002,,,1,0.6277,1,7,23,7,1,,
,,,,,,,,,,,trial,GREEN,green,congruent,9,13,2022-03-07_20h28.20.416,stroop,2021.1.4,MacIntel,120.0048002,,,9,1.0298,1,8,24,10,1,,
,,,,,,,,,,,trial,RED,green,incongruent,9,13,2022-03-07_20h28.20.416,stroop,2021.1.4,MacIntel,120.0048002,,,9,0.4356,1,9,25,12,1,,
,,,,,,,,,,,trial,RED,red,congruent,1,13,2022-03-07_20h28.20.416,stroop,2021.1.4,MacIntel,120.0048002,,,1,0.54,1,10,26,8,1,,
,,,,,,,,,,,trial,GREEN,yellow,incongruent,0,13,2022-03-07_20h28.20.416,stroop,2021.1.4,MacIntel,120.0048002,,,9,0.4321,1,11,27,6,1,,
,,,,,,,,,,,trial,BLUE,blue,congruent,2,13,2022-03-07_20h28.20.416,stroop,2021.1.4,MacIntel,120.0048002,,,2,0.4453,1,12,28,1,1,,
,,,,,,,,,,,trial,BLUE,blue,congruent,2,13,2022-03-07_20h28.20.416,stroop,2021.1.4,MacIntel,120.0048002,,,2,0.4906,1,13,29,9,1,,
,,,,,,,,,,,trial,YELLOW,yellow,congruent,0,13,2022-03-07_20h28.20.416,stroop,2021.1.4,MacIntel,120.0048002,,,0,0.5297,1,14,30,3,1,,
,,,,,,,,,,,trial,RED,red,congruent,1,13,2022-03-07_20h28.20.416,stroop,2021.1.4,MacIntel,120.0048002,,,1,0.6386,1,15,31,0,1,,
,,,,,,,,,,,,,,,,13,2022-03-07_20h28.20.416,stroop,2021.1.4,MacIntel,120.0048002,,,,,,,,,,space,1.1251
