key_resp_3.keys,key_resp_3.rt,key_resp_2.keys,key_resp_2.rt,key_resp_4.keys,key_resp_4.rt,trialsInst.thisRepN,trialsInst.thisTrialN,trialsInst.thisN,trialsInst.thisIndex,trialsInst.ran,infoType,thisWord,thisColor,condition,corrAns,participant,date,expName,psychopyVersion,OS,frameRate,key_resp_5.keys,key_resp_5.rt,key_resp.keys,key_resp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,key_resp_6.keys,key_resp_6.rt
,,,,,,,,,,,trial,BLUE,yellow,incongruent,0,15,2022-03-08_11h56.46.476,stroop,2021.1.4,MacIntel,59.99880002,,,0,0.7139,1,4,20,13,1,,
,,,,,,,,,,,trial,YELLOW,red,incongruent,1,15,2022-03-08_11h56.46.476,stroop,2021.1.4,MacIntel,59.99880002,,,1,0.8026,1,5,21,7,1,,
,,,,,,,,,,,trial,BLUE,blue,congruent,2,15,2022-03-08_11h56.46.476,stroop,2021.1.4,MacIntel,59.99880002,,,2,0.6538,1,6,22,1,1,,
,,,,,,,,,,,trial,GREEN,red,incongruent,1,15,2022-03-08_11h56.46.476,stroop,2021.1.4,MacIntel,59.99880002,,,1,0.8139,1,7,23,14,1,,
,,,,,,,,,,,trial,RED,red,congruent,1,15,2022-03-08_11h56.46.476,stroop,2021.1.4,MacIntel,59.99880002,,,1,0.7008,1,8,24,0,1,,
,,,,,,,,,,,trial,RED,red,congruent,1,15,2022-03-08_11h56.46.476,stroop,2021.1.4,MacIntel,59.99880002,,,1,0.6179,1,9,25,8,1,,
,,,,,,,,,,,trial,RED,green,incongruent,9,15,2022-03-08_11h56.46.476,stroop,2021.1.4,MacIntel,59.99880002,,,9,0.6511,1,10,26,12,1,,
,,,,,,,,,,,trial,BLUE,blue,congruent,2,15,2022-03-08_11h56.46.476,stroop,2021.1.4,MacIntel,59.99880002,,,2,0.8368,1,11,27,9,1,,
,,,,,,,,,,,trial,YELLOW,yellow,congruent,0,15,2022-03-08_11h56.46.476,stroop,2021.1.4,MacIntel,59.99880002,,,0,0.8365,1,12,28,11,1,,
,,,,,,,,,,,trial,YELLOW,yellow,congruent,0,15,2022-03-08_11h56.46.476,stroop,2021.1.4,MacIntel,59.99880002,,,0,0.7195,1,13,29,3,1,,
,,,,,,,,,,,trial,GREEN,green,congruent,9,15,2022-03-08_11h56.46.476,stroop,2021.1.4,MacIntel,59.99880002,,,9,0.8681,1,14,30,2,1,,
,,,,,,,,,,,trial,BLUE,green,incongruent,9,15,2022-03-08_11h56.46.476,stroop,2021.1.4,MacIntel,59.99880002,,,9,0.6351,1,15,31,5,1,,
,,,,,,,,,,,,,,,,15,2022-03-08_11h56.46.476,stroop,2021.1.4,MacIntel,59.99880002,,,,,,,,,,space,1.1894
