key_resp_3.keys,key_resp_3.rt,key_resp_2.keys,key_resp_2.rt,key_resp_4.keys,key_resp_4.rt,trialsInst.thisRepN,trialsInst.thisTrialN,trialsInst.thisN,trialsInst.thisIndex,trialsInst.ran,infoType,thisWord,thisColor,condition,corrAns,participant,date,expName,psychopyVersion,OS,frameRate,key_resp_5.keys,key_resp_5.rt,key_resp.keys,key_resp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,key_resp_6.keys,key_resp_6.rt
,,,,,,,,,,,trial,YELLOW,blue,incongruent,2,11,2022-03-07_09h46.32.534,stroop,2021.1.4,Win32,143.6781609,,,2,1.011,0,11,11,15,1,,
,,,,,,,,,,,trial,BLUE,green,incongruent,9,11,2022-03-07_09h46.32.534,stroop,2021.1.4,Win32,143.6781609,,,9,0.896,0,12,12,5,1,,
,,,,,,,,,,,trial,BLUE,yellow,incongruent,0,11,2022-03-07_09h46.32.534,stroop,2021.1.4,Win32,143.6781609,,,0,0.716,0,13,13,13,1,,
,,,,,,,,,,,trial,RED,blue,incongruent,2,11,2022-03-07_09h46.32.534,stroop,2021.1.4,Win32,143.6781609,,,2,1.127,0,14,14,4,1,,
,,,,,,,,,,,trial,GREEN,red,incongruent,1,11,2022-03-07_09h46.32.534,stroop,2021.1.4,Win32,143.6781609,,,1,0.729,0,15,15,14,1,,
,,,,,,,,,,,trial,GREEN,yellow,incongruent,0,11,2022-03-07_09h46.32.534,stroop,2021.1.4,Win32,143.6781609,,,0,0.642,1,0,16,6,1,,
,,,,,,,,,,,trial,YELLOW,blue,incongruent,2,11,2022-03-07_09h46.32.534,stroop,2021.1.4,Win32,143.6781609,,,2,0.657,1,1,17,15,1,,
,,,,,,,,,,,trial,YELLOW,yellow,congruent,0,11,2022-03-07_09h46.32.534,stroop,2021.1.4,Win32,143.6781609,,,0,1.055,1,2,18,3,1,,
,,,,,,,,,,,trial,RED,blue,incongruent,2,11,2022-03-07_09h46.32.534,stroop,2021.1.4,Win32,143.6781609,,,2,1.038,1,3,19,4,1,,
,,,,,,,,,,,trial,RED,red,congruent,1,11,2022-03-07_09h46.32.534,stroop,2021.1.4,Win32,143.6781609,,,1,0.753,1,4,20,8,1,,
,,,,,,,,,,,trial,RED,green,incongruent,9,11,2022-03-07_09h46.32.534,stroop,2021.1.4,Win32,143.6781609,,,9,0.774,1,5,21,12,1,,
,,,,,,,,,,,trial,RED,red,congruent,1,11,2022-03-07_09h46.32.534,stroop,2021.1.4,Win32,143.6781609,,,1,0.753,1,6,22,0,1,,
,,,,,,,,,,,trial,YELLOW,red,incongruent,1,11,2022-03-07_09h46.32.534,stroop,2021.1.4,Win32,143.6781609,,,1,0.704,1,7,23,7,1,,
,,,,,,,,,,,trial,BLUE,yellow,incongruent,0,11,2022-03-07_09h46.32.534,stroop,2021.1.4,Win32,143.6781609,,,0,0.606,1,8,24,13,1,,
,,,,,,,,,,,trial,BLUE,green,incongruent,9,11,2022-03-07_09h46.32.534,stroop,2021.1.4,Win32,143.6781609,,,9,0.752,1,9,25,5,1,,
,,,,,,,,,,,trial,BLUE,blue,congruent,2,11,2022-03-07_09h46.32.534,stroop,2021.1.4,Win32,143.6781609,,,2,0.903,1,10,26,9,1,,
,,,,,,,,,,,trial,YELLOW,yellow,congruent,0,11,2022-03-07_09h46.32.534,stroop,2021.1.4,Win32,143.6781609,,,0,0.572,1,11,27,11,1,,
,,,,,,,,,,,trial,GREEN,green,congruent,9,11,2022-03-07_09h46.32.534,stroop,2021.1.4,Win32,143.6781609,,,9,0.536,1,12,28,2,1,,
,,,,,,,,,,,trial,GREEN,green,congruent,9,11,2022-03-07_09h46.32.534,stroop,2021.1.4,Win32,143.6781609,,,9,0.417,1,13,29,10,1,,
,,,,,,,,,,,trial,GREEN,red,incongruent,1,11,2022-03-07_09h46.32.534,stroop,2021.1.4,Win32,143.6781609,,,9,0.917,1,14,30,14,1,,
,,,,,,,,,,,trial,BLUE,blue,congruent,2,11,2022-03-07_09h46.32.534,stroop,2021.1.4,Win32,143.6781609,,,2,0.754,1,15,31,1,1,,
,,,,,,,,,,,,,,,,11,2022-03-07_09h46.32.534,stroop,2021.1.4,Win32,143.6781609,,,,,,,,,,space,0.643
