key_resp_3.keys,key_resp_3.rt,key_resp_2.keys,key_resp_2.rt,key_resp_4.keys,key_resp_4.rt,trialsInst.thisRepN,trialsInst.thisTrialN,trialsInst.thisN,trialsInst.thisIndex,trialsInst.ran,infoType,thisWord,thisColor,condition,corrAns,participant,date,expName,psychopyVersion,OS,frameRate,key_resp_5.keys,key_resp_5.rt,key_resp.keys,key_resp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,key_resp_6.keys,key_resp_6.rt
,,,,,,,,,,,trial,BLUE,yellow,incongruent,0,20,2022-03-08_16h15.38.688,stroop,2021.1.4,MacIntel,60.0024001,,,0,0.4765,0,7,7,13,1,,
,,,,,,,,,,,trial,GREEN,yellow,incongruent,0,20,2022-03-08_16h15.38.688,stroop,2021.1.4,MacIntel,60.0024001,,,0,0.463,0,8,8,6,1,,
,,,,,,,,,,,trial,BLUE,blue,congruent,2,20,2022-03-08_16h15.38.688,stroop,2021.1.4,MacIntel,60.0024001,,,2,0.5763,0,9,9,1,1,,
,,,,,,,,,,,trial,YELLOW,red,incongruent,1,20,2022-03-08_16h15.38.688,stroop,2021.1.4,MacIntel,60.0024001,,,1,0.6244,0,10,10,7,1,,
,,,,,,,,,,,trial,RED,red,congruent,1,20,2022-03-08_16h15.38.688,stroop,2021.1.4,MacIntel,60.0024001,,,1,0.6032,0,11,11,8,1,,
,,,,,,,,,,,trial,RED,red,congruent,1,20,2022-03-08_16h15.38.688,stroop,2021.1.4,MacIntel,60.0024001,,,1,0.4848,0,12,12,0,1,,
,,,,,,,,,,,trial,BLUE,blue,congruent,2,20,2022-03-08_16h15.38.688,stroop,2021.1.4,MacIntel,60.0024001,,,2,0.5394,0,13,13,9,1,,
,,,,,,,,,,,trial,RED,green,incongruent,9,20,2022-03-08_16h15.38.688,stroop,2021.1.4,MacIntel,60.0024001,,,9,0.5219,0,14,14,12,1,,
,,,,,,,,,,,trial,RED,blue,incongruent,2,20,2022-03-08_16h15.38.688,stroop,2021.1.4,MacIntel,60.0024001,,,2,0.5596,0,15,15,4,1,,
,,,,,,,,,,,trial,YELLOW,red,incongruent,1,20,2022-03-08_16h15.38.688,stroop,2021.1.4,MacIntel,60.0024001,,,1,0.6453,1,0,16,7,1,,
,,,,,,,,,,,trial,GREEN,green,congruent,9,20,2022-03-08_16h15.38.688,stroop,2021.1.4,MacIntel,60.0024001,,,9,0.6423,1,1,17,10,1,,
,,,,,,,,,,,trial,RED,blue,incongruent,2,20,2022-03-08_16h15.38.688,stroop,2021.1.4,MacIntel,60.0024001,,,2,0.7771,1,2,18,4,1,,
,,,,,,,,,,,trial,BLUE,yellow,incongruent,0,20,2022-03-08_16h15.38.688,stroop,2021.1.4,MacIntel,60.0024001,,,0,0.6177,1,3,19,13,1,,
,,,,,,,,,,,trial,YELLOW,blue,incongruent,2,20,2022-03-08_16h15.38.688,stroop,2021.1.4,MacIntel,60.0024001,,,2,0.6228,1,4,20,15,1,,
,,,,,,,,,,,trial,BLUE,blue,congruent,2,20,2022-03-08_16h15.38.688,stroop,2021.1.4,MacIntel,60.0024001,,,2,0.5084,1,5,21,1,1,,
,,,,,,,,,,,trial,GREEN,red,incongruent,1,20,2022-03-08_16h15.38.688,stroop,2021.1.4,MacIntel,60.0024001,,,1,0.6354,1,6,22,14,1,,
,,,,,,,,,,,trial,GREEN,green,congruent,9,20,2022-03-08_16h15.38.688,stroop,2021.1.4,MacIntel,60.0024001,,,9,0.7927,1,7,23,2,1,,
,,,,,,,,,,,trial,RED,red,congruent,1,20,2022-03-08_16h15.38.688,stroop,2021.1.4,MacIntel,60.0024001,,,1,0.8524,1,8,24,0,1,,
,,,,,,,,,,,trial,RED,green,incongruent,9,20,2022-03-08_16h15.38.688,stroop,2021.1.4,MacIntel,60.0024001,,,9,0.7085,1,9,25,12,1,,
,,,,,,,,,,,trial,GREEN,yellow,incongruent,0,20,2022-03-08_16h15.38.688,stroop,2021.1.4,MacIntel,60.0024001,,,0,0.7189,1,10,26,6,1,,
,,,,,,,,,,,trial,BLUE,green,incongruent,9,20,2022-03-08_16h15.38.688,stroop,2021.1.4,MacIntel,60.0024001,,,9,0.6882,1,11,27,5,1,,
,,,,,,,,,,,trial,YELLOW,yellow,congruent,0,20,2022-03-08_16h15.38.688,stroop,2021.1.4,MacIntel,60.0024001,,,0,0.6097,1,12,28,3,1,,
,,,,,,,,,,,trial,YELLOW,yellow,congruent,0,20,2022-03-08_16h15.38.688,stroop,2021.1.4,MacIntel,60.0024001,,,0,0.5126,1,13,29,11,1,,
,,,,,,,,,,,trial,BLUE,blue,congruent,2,20,2022-03-08_16h15.38.688,stroop,2021.1.4,MacIntel,60.0024001,,,2,0.6089,1,14,30,9,1,,
,,,,,,,,,,,trial,RED,red,congruent,1,20,2022-03-08_16h15.38.688,stroop,2021.1.4,MacIntel,60.0024001,,,1,0.5435,1,15,31,8,1,,
,,,,,,,,,,,,,,,,20,2022-03-08_16h15.38.688,stroop,2021.1.4,MacIntel,60.0024001,,,,,,,,,,space,1.239
